timestamp,evento,ação,usuario,cod1,descricao_rede,cod2,nat_policy,porta_saida,porta_entrada,ip_origem,ip_destino,porta_origem,porta_destino,protocolo,flag,label
2025-03-06 06:37:06,Connection Attempt,Denied,,62.43,TRÁFEGO INTERNO,122,Sem NAT,Port34.13,Port36,172.22.107.242,10.209.11.207,57332,42213.0,UDP,1,1
2025-03-06 06:37:16,Alert,Denied,,168.63,TRÁFEGO INTERNO,195,Sem NAT,Port19.24,Port31,172.22.107.242,192.168.24.57,10014,53.0,GRE,0,1
2025-03-06 06:37:44,Connection Attempt,Dropped,,293.63,DDoS DETECTADO,125,Sem NAT,Port5.35,Port32,172.22.107.242,10.129.92.112,51645,443.0,ICMP,1,1
2025-03-06 06:37:56,Alert,Blocked,root@compromised.dev,284.55,COMUNICAÇÃO EXTERNA,119,Ataque NAT,Port26.46,Port60,172.22.107.242,192.168.39.187,19218,5900.0,UDP,1,1
2025-03-06 06:38:24,Connection Attempt,Allowed,ataque@botnet.local,222.99,TRÁFEGO INTERNO,118,Ataque NAT,Port34.14,Port25,172.22.107.242,10.219.11.69,24258,5900.0,TCP,1,1
2025-03-06 06:38:45,Connection Attempt,Allowed,ataque@botnet.local,261.45,COMUNICAÇÃO EXTERNA,50,SNAT Temporário,Port17.3,Port59,172.22.107.242,172.29.166.149,18099,3306.0,TCP,1,1
2025-03-06 06:38:57,Connection Attempt,Blocked,usuario@pmg.local,112.31,ATAQUE AUTOMATIZADO,158,Default SNAT IPv4,Port12.18,Port7,10.204.168.82,192.168.39.202,4273,22.0,TCP,0,1
2025-03-06 06:39:16,Connection Attempt,Denied,exploit@malware.org,209.03,TRÁFEGO INTERNO,146,Ataque NAT,Port31.25,Port31,10.204.168.82,172.27.94.19,60579,31430.0,TCP,0,1
2025-03-06 06:39:33,Connection Attempt,Denied,,107.39,VPN CORPORATIVA,237,Default SNAT IPv4,Port22.53,Port11,10.204.168.82,10.164.39.121,14494,3306.0,TCP,1,1
2025-03-06 06:39:57,Firewall Rule,Dropped,usuario@pmg.local,131.74,COMUNICAÇÃO EXTERNA,116,Default SNAT IPv4,Port36.41,Port33,10.204.168.82,10.219.245.142,40445,30219.0,IGMP,0,1
2025-03-06 06:40:19,Alert,Dropped, ,145.08,DDoS DETECTADO,117,Sem NAT,Port23.22,Port34,10.204.168.82,172.27.214.43,48837,22.0,ICMP,1,1
2025-03-06 06:40:33,Firewall Rule,Denied, ,261.55,DDoS DETECTADO,265,Sem NAT,Port2.81,Port38,10.204.168.82,10.196.233.99,46374,5900.0,TCP,1,1
2025-03-06 06:40:47,Firewall Rule,Dropped,ataque@botnet.local,267.34,COMUNICAÇÃO EXTERNA,290,Sem NAT,Port36.91,Port6,10.204.168.82,172.21.158.189,43391,443.0,ESP,1,1
2025-03-06 06:41:11,Alert,Allowed,,82.78,DDoS DETECTADO,84,Bypass,Port38.49,Port22,10.204.168.82,10.118.154.66,58204,443.0,GRE,0,1
2025-03-06 06:41:22,Connection Attempt,Allowed,root@compromised.dev,228.86,DDoS DETECTADO,157,Sem NAT,Port33.23,Port45,10.204.168.82,172.20.63.156,20696,3389.0,TCP,1,1
2025-03-06 06:41:44,Connection Attempt,Denied,usuario@pmg.local,180.16,VARREDURA DE PORTAS,210,SNAT Temporário,Port21.91,Port58,10.204.168.82,10.129.92.112,12901,110.0,UDP,1,1
2025-03-06 06:42:08,Connection Attempt,Denied, ,20.12,TRÁFEGO SUSPEITO,255,Ataque NAT,Port27.65,Port12,10.204.168.82,192.168.54.88,513,110.0,UDP,1,1
2025-03-06 06:42:20,Connection Attempt,Denied,root@compromised.dev,133.32,TRÁFEGO SUSPEITO,281,SNAT Temporário,Port21.62,Port7,10.204.168.82,10.175.30.126,63430,3389.0,IGMP,0,1
2025-03-06 06:42:35,Connection Attempt,Blocked, ,24.11,DDoS DETECTADO,139,Ataque NAT,Port16.16,Port13,10.204.168.82,10.200.174.93,42695,3389.0,ICMP,1,1
2025-03-06 06:42:46,Alert,Denied,usuario@pmg.local,152.66,TRÁFEGO SUSPEITO,69,Double NAT,Port20.50,Port37,10.204.168.82,10.228.105.3,11427,53.0,GRE,0,1
2025-03-06 06:42:58,Connection Attempt,Blocked,exploit@malware.org,213.05,TRÁFEGO INTERNO,82,Bypass,Port2.63,Port44,10.204.168.82,10.175.30.126,11015,80.0,TCP,1,1
2025-03-06 06:43:20,Connection Attempt,Blocked,scan@rogue.dev,187.59,VARREDURA DE PORTAS,232,Default SNAT IPv4,Port19.14,Port4,10.204.168.82,10.133.84.227,55809,3306.0,IGMP,1,1
2025-03-06 06:43:48,Connection Attempt,Dropped,,272.67,TRÁFEGO INTERNO,230,Bypass,Port36.16,Port49,10.204.168.82,192.168.141.160,53084,443.0,IGMP,0,1
2025-03-06 06:44:15,Alert,Blocked, ,240.5,TRÁFEGO SUSPEITO,171,Default SNAT IPv4,Port16.53,Port15,10.204.168.82,192.168.225.252,19745,25.0,IGMP,0,1
2025-03-06 06:44:31,Alert,Dropped,ataque@botnet.local,33.24,VARREDURA DE PORTAS,63,SNAT Temporário,Port22.1,Port14,10.204.168.82,10.108.157.41,11869,25.0,UDP,1,1
2025-03-06 06:44:48,Connection Attempt,Blocked,usuario@pmg.local,218.2,ATAQUE AUTOMATIZADO,83,Sem NAT,Port19.88,Port12,172.30.12.77,10.8.111.249,30298,25.0,ESP,1,1
