timestamp,evento,ação,usuario,cod1,descricao_rede,cod2,nat_policy,porta_saida,porta_entrada,ip_origem,ip_destino,porta_origem,porta_destino,protocolo,flag,label
2025-06-05 06:01:26,Firewall Rule,Dropped,exploit@malware.org,484.51,TENTATIVA DE EXPLOIT,160,Double NAT,Port23.25,Port8,10.7.232.116,172.27.133.157,44876,22.0,ICMP,1,1
2025-06-05 06:01:33,Alert,Blocked,root@compromised.dev,357.55,DDoS DETECTADO,263,Ataque NAT,Port48.23,Port21,10.7.232.116,172.27.133.157,52090,443.0,ICMP,0,1
2025-06-05 06:01:34,Firewall Rule,Denied,ataque@botnet.local,278.19,VARREDURA DE PORTAS,288,Ataque NAT,Port48.61,Port30,10.7.232.116,172.27.133.157,50727,3389.0,ICMP,1,1
2025-06-05 06:01:39,Firewall Rule,Dropped,ataque@botnet.local,180.71,TENTATIVA DE EXPLOIT,225,SNAT Temporário,Port48.18,Port26,10.7.232.116,172.27.133.157,10237,3306.0,TCP,0,1
2025-06-05 06:01:47,Firewall Rule,Denied,ataque@botnet.local,398.38,ATAQUE AUTOMATIZADO,244,Double NAT,Port47.12,Port7,10.7.232.116,172.27.133.157,31262,443.0,UDP,1,1
2025-06-05 06:01:54,Connection Attempt,Blocked,root@compromised.dev,268.29,DDoS DETECTADO,106,Ataque NAT,Port48.68,Port17,10.7.232.116,172.27.133.157,29902,25.0,ICMP,0,1
2025-06-05 06:02:02,Firewall Rule,Denied,scan@rogue.dev,262.91,DDoS DETECTADO,484,Ataque NAT,Port7.14,Port33,10.7.232.116,172.27.133.157,20962,53.0,ICMP,0,1
2025-06-05 06:02:12,Firewall Rule,Blocked,ataque@botnet.local,479.62,TRÁFEGO SUSPEITO,370,Ataque NAT,Port12.32,Port12,10.7.232.116,172.27.133.157,33337,25.0,TCP,1,1
2025-06-05 06:02:15,Connection Attempt,Blocked,ataque@botnet.local,382.5,VARREDURA DE PORTAS,454,Double NAT,Port10.26,Port55,10.7.232.116,172.27.133.157,24912,62885.0,UDP,1,1
2025-06-05 06:02:18,Connection Attempt,Dropped,scan@rogue.dev,128.75,VARREDURA DE PORTAS,212,Double NAT,Port42.23,Port42,10.7.232.116,172.27.133.157,56962,3306.0,UDP,0,1
2025-06-05 06:02:24,Firewall Rule,Denied,exploit@malware.org,378.35,TRÁFEGO SUSPEITO,203,Ataque NAT,Port25.48,Port32,10.7.232.116,172.27.133.157,13377,443.0,TCP,0,1
2025-06-05 06:02:34,Connection Attempt,Denied,scan@rogue.dev,227.48,VARREDURA DE PORTAS,426,SNAT Temporário,Port34.28,Port28,10.7.232.116,172.27.133.157,45068,3306.0,TCP,1,1
2025-06-05 06:02:37,Firewall Rule,Dropped,root@compromised.dev,489.27,TRÁFEGO SUSPEITO,155,SNAT Temporário,Port9.65,Port48,10.7.232.116,172.27.133.157,7081,54789.0,TCP,1,1
2025-06-05 06:02:46,Connection Attempt,Denied,scan@rogue.dev,174.01,DDoS DETECTADO,353,Double NAT,Port20.74,Port11,10.7.232.116,172.27.133.157,55695,10865.0,UDP,1,1
2025-06-05 06:02:50,Alert,Denied,root@compromised.dev,486.86,DDoS DETECTADO,457,SNAT Temporário,Port40.8,Port7,10.7.232.116,172.27.133.157,32780,22.0,UDP,0,1
2025-06-05 06:03:00,Alert,Dropped,exploit@malware.org,296.95,ATAQUE AUTOMATIZADO,462,SNAT Temporário,Port21.3,Port2,10.7.232.116,172.27.133.157,3001,48698.0,ICMP,0,1
2025-06-05 06:03:02,Connection Attempt,Blocked,root@compromised.dev,297.73,VARREDURA DE PORTAS,227,Double NAT,Port41.61,Port55,10.7.232.116,172.27.133.157,61321,53.0,ICMP,0,1
2025-06-05 06:03:12,Connection Attempt,Denied,root@compromised.dev,191.48,TRÁFEGO SUSPEITO,133,Double NAT,Port1.38,Port60,10.7.232.116,172.27.133.157,34149,443.0,UDP,0,1
2025-06-05 06:03:17,Alert,Denied,ataque@botnet.local,432.05,ATAQUE AUTOMATIZADO,480,SNAT Temporário,Port42.58,Port18,10.7.232.116,172.27.133.157,37622,80.0,TCP,0,1
2025-06-05 06:03:23,Firewall Rule,Dropped,root@compromised.dev,457.32,VARREDURA DE PORTAS,393,Double NAT,Port27.99,Port26,10.251.214.16,172.30.34.206,53725,20263.0,TCP,0,1
2025-06-05 06:03:31,Connection Attempt,Blocked,exploit@malware.org,359.83,ATAQUE AUTOMATIZADO,488,SNAT Temporário,Port29.85,Port46,10.251.214.16,172.30.34.206,61566,3389.0,ICMP,1,1
2025-06-05 06:03:38,Firewall Rule,Blocked,root@compromised.dev,203.81,ATAQUE AUTOMATIZADO,403,SNAT Temporário,Port4.21,Port1,10.251.214.16,172.30.34.206,35275,53.0,UDP,0,1
2025-06-05 06:03:47,Alert,Blocked,ataque@botnet.local,362.9,TRÁFEGO SUSPEITO,192,SNAT Temporário,Port34.36,Port45,10.251.214.16,172.30.34.206,9332,22.0,TCP,1,1
2025-06-05 06:03:54,Alert,Dropped,exploit@malware.org,451.88,VARREDURA DE PORTAS,130,Double NAT,Port40.47,Port46,10.251.214.16,172.30.34.206,47404,443.0,ICMP,1,1
2025-06-05 06:04:04,Alert,Dropped,scan@rogue.dev,396.78,DDoS DETECTADO,196,SNAT Temporário,Port43.68,Port24,10.251.214.16,172.30.34.206,13921,80.0,ICMP,1,1
2025-06-05 06:04:12,Firewall Rule,Denied,ataque@botnet.local,116.76,TRÁFEGO SUSPEITO,490,SNAT Temporário,Port23.89,Port46,10.251.214.16,172.30.34.206,58385,22.0,TCP,0,1
2025-06-05 06:04:21,Alert,Blocked,ataque@botnet.local,249.47,ATAQUE AUTOMATIZADO,351,SNAT Temporário,Port35.27,Port20,10.251.214.16,172.30.34.206,32142,3306.0,TCP,1,1
2025-06-05 06:04:23,Firewall Rule,Dropped,root@compromised.dev,266.18,TRÁFEGO SUSPEITO,195,Double NAT,Port48.29,Port44,10.251.214.16,172.30.34.206,49073,25.0,TCP,1,1
2025-06-05 06:04:25,Alert,Dropped,root@compromised.dev,498.26,VARREDURA DE PORTAS,432,SNAT Temporário,Port21.33,Port52,10.251.214.16,172.30.34.206,35568,53.0,UDP,0,1
2025-06-05 06:04:30,Firewall Rule,Dropped,ataque@botnet.local,291.15,VARREDURA DE PORTAS,476,Ataque NAT,Port4.35,Port21,10.251.214.16,172.30.34.206,6291,25.0,TCP,1,1
2025-06-05 06:04:39,Firewall Rule,Dropped,root@compromised.dev,311.35,DDoS DETECTADO,272,Ataque NAT,Port22.66,Port31,10.251.214.16,172.30.34.206,18400,3306.0,UDP,1,1
2025-06-05 06:04:40,Connection Attempt,Denied,scan@rogue.dev,399.69,VARREDURA DE PORTAS,498,Double NAT,Port22.86,Port11,10.251.214.16,172.30.34.206,30113,38713.0,TCP,0,1
2025-06-05 06:04:42,Connection Attempt,Dropped,root@compromised.dev,334.31,ATAQUE AUTOMATIZADO,471,SNAT Temporário,Port16.45,Port38,10.251.214.16,172.30.34.206,14216,443.0,TCP,0,1
2025-06-05 06:04:45,Alert,Blocked,exploit@malware.org,344.85,VARREDURA DE PORTAS,467,SNAT Temporário,Port40.29,Port22,10.251.214.16,172.30.34.206,22886,25.0,ICMP,1,1
2025-06-05 06:04:52,Connection Attempt,Dropped,root@compromised.dev,166.22,TRÁFEGO SUSPEITO,163,Double NAT,Port5.4,Port26,10.251.214.16,172.30.34.206,65515,22.0,ICMP,0,1
2025-06-05 06:05:01,Alert,Denied,scan@rogue.dev,387.39,TRÁFEGO SUSPEITO,441,Ataque NAT,Port25.39,Port51,10.251.214.16,172.30.34.206,19501,3306.0,UDP,1,1
2025-06-05 06:05:11,Alert,Dropped,scan@rogue.dev,462.53,TRÁFEGO SUSPEITO,323,Double NAT,Port15.46,Port19,10.251.214.16,172.30.34.206,22519,3306.0,TCP,0,1
2025-06-05 06:05:21,Firewall Rule,Dropped,exploit@malware.org,451.4,VARREDURA DE PORTAS,131,Ataque NAT,Port16.21,Port44,10.251.214.16,172.30.34.206,65515,3306.0,ICMP,0,1
2025-06-05 06:05:28,Alert,Denied,scan@rogue.dev,324.51,DDoS DETECTADO,171,Double NAT,Port24.63,Port46,10.251.214.16,172.30.34.206,4706,80.0,UDP,1,1
2025-06-05 06:05:32,Connection Attempt,Denied,ataque@botnet.local,332.04,TENTATIVA DE EXPLOIT,222,SNAT Temporário,Port4.89,Port55,10.251.214.16,172.30.34.206,43621,443.0,UDP,1,1
2025-06-05 06:05:38,Alert,Dropped,scan@rogue.dev,380.27,TRÁFEGO SUSPEITO,235,Ataque NAT,Port18.71,Port53,10.251.214.16,172.30.34.206,41061,52284.0,ICMP,0,1
2025-06-05 06:05:43,Firewall Rule,Blocked,ataque@botnet.local,356.77,VARREDURA DE PORTAS,239,SNAT Temporário,Port15.46,Port7,10.251.214.16,172.30.34.206,13280,3306.0,TCP,0,1
2025-06-05 06:05:50,Alert,Blocked,ataque@botnet.local,263.23,VARREDURA DE PORTAS,387,Double NAT,Port48.20,Port39,10.251.214.16,172.30.34.206,19533,443.0,UDP,1,1
2025-06-05 06:05:52,Firewall Rule,Dropped,root@compromised.dev,352.18,DDoS DETECTADO,116,SNAT Temporário,Port3.82,Port7,10.251.214.16,172.30.34.206,55667,22.0,ICMP,0,1
2025-06-05 06:05:59,Connection Attempt,Denied,ataque@botnet.local,237.53,TENTATIVA DE EXPLOIT,474,Double NAT,Port1.3,Port43,10.251.214.16,172.30.34.206,56887,25.0,TCP,0,1
2025-06-05 06:06:01,Alert,Dropped,ataque@botnet.local,150.23,VARREDURA DE PORTAS,497,Double NAT,Port43.82,Port54,10.251.214.16,172.30.34.206,18562,25.0,TCP,0,1
2025-06-05 06:06:08,Connection Attempt,Blocked,scan@rogue.dev,457.93,DDoS DETECTADO,460,Double NAT,Port37.5,Port32,10.251.214.16,172.30.34.206,13557,25.0,UDP,1,1
2025-06-05 06:06:18,Firewall Rule,Blocked,ataque@botnet.local,370.68,TENTATIVA DE EXPLOIT,110,SNAT Temporário,Port25.1,Port12,10.251.214.16,172.30.34.206,40404,53.0,ICMP,0,1
2025-06-05 06:06:21,Firewall Rule,Blocked,root@compromised.dev,104.64,ATAQUE AUTOMATIZADO,500,Double NAT,Port11.62,Port5,10.251.214.16,172.30.34.206,34163,53.0,ICMP,1,1
2025-06-05 06:06:31,Firewall Rule,Blocked,root@compromised.dev,403.04,TRÁFEGO SUSPEITO,273,SNAT Temporário,Port35.83,Port30,10.251.214.16,172.30.34.206,2977,3306.0,ICMP,1,1
2025-06-05 06:06:37,Alert,Denied,root@compromised.dev,298.5,ATAQUE AUTOMATIZADO,480,Ataque NAT,Port20.35,Port57,10.251.214.16,172.30.34.206,11381,25729.0,UDP,0,1
2025-06-05 06:06:42,Firewall Rule,Denied,ataque@botnet.local,371.27,DDoS DETECTADO,360,Ataque NAT,Port8.26,Port54,10.251.214.16,172.30.34.206,14010,80.0,TCP,0,1
2025-06-05 06:06:50,Firewall Rule,Blocked,ataque@botnet.local,476.09,DDoS DETECTADO,266,Double NAT,Port1.3,Port51,10.251.214.16,172.30.34.206,8626,53.0,ICMP,1,1
2025-06-05 06:06:52,Connection Attempt,Blocked,exploit@malware.org,157.96,TENTATIVA DE EXPLOIT,213,Double NAT,Port44.21,Port51,10.251.214.16,172.30.34.206,37270,443.0,ICMP,1,1
2025-06-05 06:06:56,Alert,Denied,scan@rogue.dev,175.77,ATAQUE AUTOMATIZADO,292,Ataque NAT,Port15.71,Port57,10.251.214.16,172.30.34.206,59999,3389.0,ICMP,1,1
2025-06-05 06:07:01,Alert,Denied,ataque@botnet.local,408.27,DDoS DETECTADO,463,SNAT Temporário,Port42.56,Port51,10.251.214.16,172.30.34.206,25158,443.0,ICMP,0,1
2025-06-05 06:07:02,Alert,Blocked,scan@rogue.dev,242.69,ATAQUE AUTOMATIZADO,389,Double NAT,Port10.40,Port46,10.251.214.16,172.30.34.206,27364,25.0,ICMP,1,1
2025-06-05 06:07:07,Alert,Dropped,exploit@malware.org,177.5,DDoS DETECTADO,121,SNAT Temporário,Port12.43,Port15,10.251.214.16,172.30.34.206,35038,80.0,ICMP,1,1
2025-06-05 06:07:17,Alert,Blocked,ataque@botnet.local,186.76,TENTATIVA DE EXPLOIT,128,Double NAT,Port12.57,Port39,10.251.214.16,172.30.34.206,63660,25.0,UDP,0,1
2025-06-05 06:07:24,Alert,Dropped,ataque@botnet.local,115.76,DDoS DETECTADO,178,Double NAT,Port2.57,Port29,10.251.214.16,172.30.34.206,1234,47715.0,ICMP,1,1
2025-06-05 06:07:26,Connection Attempt,Blocked,root@compromised.dev,126.27,TENTATIVA DE EXPLOIT,147,Double NAT,Port41.94,Port3,10.251.214.16,172.30.34.206,44580,3389.0,ICMP,1,1
2025-06-05 06:07:30,Alert,Denied,exploit@malware.org,118.98,VARREDURA DE PORTAS,201,Ataque NAT,Port46.48,Port47,10.251.214.16,172.30.34.206,9257,53.0,ICMP,1,1
2025-06-05 06:07:38,Connection Attempt,Dropped,ataque@botnet.local,457.54,TENTATIVA DE EXPLOIT,155,Ataque NAT,Port9.15,Port29,10.251.214.16,172.30.34.206,49183,22.0,ICMP,0,1
2025-06-05 06:07:43,Connection Attempt,Dropped,scan@rogue.dev,413.69,ATAQUE AUTOMATIZADO,421,Ataque NAT,Port22.45,Port2,192.168.176.177,192.168.73.186,16067,25.0,UDP,0,1
2025-06-05 06:07:49,Alert,Denied,exploit@malware.org,221.71,TENTATIVA DE EXPLOIT,369,Ataque NAT,Port1.80,Port5,192.168.176.177,192.168.73.186,29971,25.0,ICMP,0,1
2025-06-05 06:07:59,Alert,Blocked,scan@rogue.dev,169.26,TRÁFEGO SUSPEITO,271,Double NAT,Port35.85,Port36,192.168.176.177,192.168.73.186,14984,443.0,UDP,1,1
2025-06-05 06:08:07,Alert,Denied,exploit@malware.org,344.04,TRÁFEGO SUSPEITO,317,Double NAT,Port40.95,Port41,192.168.176.177,192.168.73.186,26149,55077.0,TCP,0,1
2025-06-05 06:08:08,Connection Attempt,Dropped,ataque@botnet.local,125.99,DDoS DETECTADO,171,Double NAT,Port15.34,Port23,192.168.176.177,192.168.73.186,43629,55705.0,ICMP,1,1
2025-06-05 06:08:18,Alert,Blocked,ataque@botnet.local,263.35,DDoS DETECTADO,120,Double NAT,Port16.74,Port58,192.168.176.177,192.168.73.186,45344,3389.0,TCP,0,1
2025-06-05 06:08:20,Firewall Rule,Dropped,root@compromised.dev,383.29,VARREDURA DE PORTAS,236,Ataque NAT,Port15.56,Port47,192.168.176.177,192.168.73.186,3862,3306.0,ICMP,1,1
2025-06-05 06:08:29,Firewall Rule,Blocked,root@compromised.dev,253.74,ATAQUE AUTOMATIZADO,265,SNAT Temporário,Port28.39,Port15,192.168.176.177,192.168.73.186,28304,3306.0,UDP,1,1
2025-06-05 06:08:37,Firewall Rule,Dropped,ataque@botnet.local,351.22,TRÁFEGO SUSPEITO,249,SNAT Temporário,Port31.3,Port44,192.168.176.177,192.168.73.186,16765,25.0,ICMP,0,1
2025-06-05 06:08:42,Connection Attempt,Denied,root@compromised.dev,277.61,VARREDURA DE PORTAS,305,Double NAT,Port35.71,Port58,192.168.176.177,192.168.73.186,62988,80.0,ICMP,1,1
2025-06-05 06:08:43,Firewall Rule,Blocked,scan@rogue.dev,336.14,DDoS DETECTADO,490,SNAT Temporário,Port8.25,Port20,192.168.176.177,192.168.73.186,7569,3306.0,ICMP,1,1
2025-06-05 06:08:49,Connection Attempt,Dropped,ataque@botnet.local,142.33,VARREDURA DE PORTAS,179,Ataque NAT,Port2.16,Port27,192.168.176.177,192.168.73.186,1902,3389.0,TCP,1,1
2025-06-05 06:08:51,Firewall Rule,Blocked,ataque@botnet.local,368.8,VARREDURA DE PORTAS,106,SNAT Temporário,Port3.44,Port53,192.168.176.177,192.168.73.186,49041,3389.0,UDP,0,1
2025-06-05 06:08:58,Connection Attempt,Denied,scan@rogue.dev,476.49,VARREDURA DE PORTAS,374,Ataque NAT,Port24.23,Port20,192.168.176.177,192.168.73.186,39857,25.0,ICMP,1,1
2025-06-05 06:09:05,Alert,Blocked,ataque@botnet.local,475.49,VARREDURA DE PORTAS,148,Ataque NAT,Port43.28,Port31,192.168.176.177,192.168.73.186,18760,80.0,TCP,0,1
2025-06-05 06:09:09,Connection Attempt,Dropped,root@compromised.dev,213.45,VARREDURA DE PORTAS,454,Ataque NAT,Port4.42,Port20,192.168.176.177,192.168.73.186,39005,53.0,ICMP,0,1
2025-06-05 06:09:18,Connection Attempt,Denied,root@compromised.dev,282.04,VARREDURA DE PORTAS,482,Double NAT,Port18.12,Port43,192.168.176.177,192.168.73.186,30560,10627.0,TCP,0,1
2025-06-05 06:09:23,Firewall Rule,Blocked,ataque@botnet.local,107.5,TRÁFEGO SUSPEITO,475,Ataque NAT,Port2.91,Port25,192.168.176.177,192.168.73.186,47412,53.0,UDP,1,1
2025-06-05 06:09:25,Alert,Blocked,ataque@botnet.local,343.12,VARREDURA DE PORTAS,241,Ataque NAT,Port1.81,Port58,192.168.176.177,192.168.73.186,39235,443.0,ICMP,0,1
2025-06-05 06:09:27,Alert,Dropped,root@compromised.dev,444.59,ATAQUE AUTOMATIZADO,353,SNAT Temporário,Port28.3,Port17,192.168.176.177,192.168.73.186,21144,443.0,ICMP,1,1
2025-06-05 06:09:30,Connection Attempt,Blocked,exploit@malware.org,230.82,TENTATIVA DE EXPLOIT,256,Ataque NAT,Port17.39,Port22,192.168.176.177,192.168.73.186,47803,3306.0,UDP,0,1
2025-06-05 06:09:38,Firewall Rule,Blocked,scan@rogue.dev,187.69,ATAQUE AUTOMATIZADO,487,Double NAT,Port3.24,Port28,192.168.176.177,192.168.73.186,18070,443.0,TCP,0,1
2025-06-05 06:09:45,Firewall Rule,Dropped,scan@rogue.dev,436.67,DDoS DETECTADO,220,SNAT Temporário,Port23.31,Port27,192.168.176.177,192.168.73.186,53132,37759.0,ICMP,0,1
2025-06-05 06:09:47,Alert,Denied,scan@rogue.dev,172.39,TRÁFEGO SUSPEITO,341,SNAT Temporário,Port24.34,Port57,192.168.176.177,192.168.73.186,5025,3389.0,ICMP,1,1
2025-06-05 06:09:49,Alert,Blocked,root@compromised.dev,219.93,TENTATIVA DE EXPLOIT,228,SNAT Temporário,Port13.45,Port16,192.168.176.177,192.168.73.186,24215,3306.0,UDP,1,1
2025-06-05 06:09:53,Firewall Rule,Denied,exploit@malware.org,179.13,TENTATIVA DE EXPLOIT,458,SNAT Temporário,Port48.53,Port44,192.168.176.177,192.168.73.186,28150,53.0,TCP,0,1
2025-06-05 06:09:54,Firewall Rule,Blocked,ataque@botnet.local,341.12,ATAQUE AUTOMATIZADO,223,Double NAT,Port6.69,Port55,192.168.176.177,192.168.73.186,12700,25.0,TCP,0,1
2025-06-05 06:09:58,Firewall Rule,Dropped,scan@rogue.dev,354.22,VARREDURA DE PORTAS,345,SNAT Temporário,Port9.68,Port22,192.168.176.177,192.168.73.186,34956,80.0,ICMP,1,1
2025-06-05 06:10:06,Connection Attempt,Dropped,scan@rogue.dev,338.78,DDoS DETECTADO,135,Double NAT,Port4.93,Port50,192.168.176.177,192.168.73.186,45446,16402.0,UDP,0,1
2025-06-05 06:10:08,Firewall Rule,Denied,exploit@malware.org,140.69,VARREDURA DE PORTAS,356,SNAT Temporário,Port15.23,Port55,192.168.176.177,192.168.73.186,16502,443.0,ICMP,0,1
2025-06-05 06:10:17,Firewall Rule,Denied,ataque@botnet.local,231.37,TENTATIVA DE EXPLOIT,215,Double NAT,Port9.54,Port49,192.168.176.177,192.168.73.186,21366,80.0,TCP,1,1
2025-06-05 06:10:25,Alert,Blocked,exploit@malware.org,184.89,DDoS DETECTADO,457,Ataque NAT,Port21.2,Port34,192.168.176.177,192.168.73.186,6147,3306.0,TCP,0,1
2025-06-05 06:10:35,Alert,Denied,scan@rogue.dev,315.46,ATAQUE AUTOMATIZADO,305,Double NAT,Port16.4,Port48,192.168.176.177,192.168.73.186,22327,3389.0,ICMP,1,1
2025-06-05 06:10:45,Firewall Rule,Dropped,root@compromised.dev,407.15,ATAQUE AUTOMATIZADO,175,Double NAT,Port18.70,Port49,192.168.176.177,192.168.73.186,55267,3306.0,UDP,1,1
2025-06-05 06:10:52,Connection Attempt,Dropped,root@compromised.dev,234.64,TENTATIVA DE EXPLOIT,453,Double NAT,Port29.25,Port43,192.168.176.177,192.168.73.186,1368,15056.0,TCP,0,1
2025-06-05 06:10:57,Connection Attempt,Denied,ataque@botnet.local,255.65,TENTATIVA DE EXPLOIT,156,Ataque NAT,Port43.33,Port39,192.168.176.177,192.168.73.186,6122,80.0,TCP,0,1
2025-06-05 06:11:02,Firewall Rule,Denied,exploit@malware.org,309.5,TENTATIVA DE EXPLOIT,454,Double NAT,Port41.56,Port25,192.168.176.177,192.168.73.186,49502,25.0,TCP,1,1
2025-06-05 06:11:03,Firewall Rule,Denied,scan@rogue.dev,490.5,DDoS DETECTADO,184,Ataque NAT,Port4.61,Port38,192.168.176.177,192.168.73.186,55129,443.0,UDP,1,1
2025-06-05 06:11:09,Connection Attempt,Dropped,scan@rogue.dev,265.06,ATAQUE AUTOMATIZADO,152,Ataque NAT,Port23.40,Port26,192.168.176.177,192.168.73.186,33670,26466.0,TCP,1,1
2025-06-05 06:11:19,Connection Attempt,Blocked,root@compromised.dev,352.06,ATAQUE AUTOMATIZADO,434,SNAT Temporário,Port27.66,Port48,192.168.176.177,192.168.73.186,8138,80.0,TCP,1,1
2025-06-05 06:11:23,Connection Attempt,Dropped,ataque@botnet.local,460.12,TRÁFEGO SUSPEITO,356,SNAT Temporário,Port30.90,Port40,192.168.176.177,192.168.73.186,52280,38964.0,ICMP,0,1
2025-06-05 06:11:32,Connection Attempt,Dropped,root@compromised.dev,160.36,TRÁFEGO SUSPEITO,158,SNAT Temporário,Port44.14,Port16,192.168.34.38,192.168.100.236,11570,3306.0,UDP,0,1
2025-06-05 06:11:41,Alert,Blocked,scan@rogue.dev,402.7,DDoS DETECTADO,288,Double NAT,Port9.14,Port12,192.168.34.38,192.168.100.236,27863,3306.0,ICMP,1,1
2025-06-05 06:11:43,Connection Attempt,Denied,ataque@botnet.local,476.85,VARREDURA DE PORTAS,347,Double NAT,Port7.82,Port29,192.168.34.38,192.168.100.236,50785,443.0,TCP,1,1
2025-06-05 06:11:53,Alert,Denied,root@compromised.dev,497.29,VARREDURA DE PORTAS,338,Double NAT,Port31.13,Port31,192.168.34.38,192.168.100.236,25034,22.0,TCP,1,1
2025-06-05 06:11:57,Connection Attempt,Blocked,root@compromised.dev,290.19,ATAQUE AUTOMATIZADO,251,Double NAT,Port47.40,Port29,192.168.34.38,192.168.100.236,44308,53.0,UDP,0,1
2025-06-05 06:12:07,Connection Attempt,Blocked,scan@rogue.dev,374.86,TENTATIVA DE EXPLOIT,214,Ataque NAT,Port47.19,Port8,192.168.34.38,192.168.100.236,43860,3389.0,TCP,1,1
2025-06-05 06:12:15,Alert,Dropped,root@compromised.dev,409.43,TENTATIVA DE EXPLOIT,412,Ataque NAT,Port25.3,Port9,192.168.34.38,192.168.100.236,14867,443.0,TCP,1,1
2025-06-05 06:12:25,Connection Attempt,Denied,exploit@malware.org,313.76,ATAQUE AUTOMATIZADO,498,Double NAT,Port2.79,Port11,192.168.34.38,192.168.100.236,42334,80.0,UDP,1,1
2025-06-05 06:12:31,Connection Attempt,Dropped,exploit@malware.org,109.81,DDoS DETECTADO,144,Double NAT,Port24.37,Port40,192.168.34.38,192.168.100.236,33627,26028.0,ICMP,0,1
2025-06-05 06:12:34,Connection Attempt,Blocked,exploit@malware.org,313.44,ATAQUE AUTOMATIZADO,304,Ataque NAT,Port7.18,Port56,192.168.34.38,192.168.100.236,37257,42380.0,UDP,1,1
2025-06-05 06:12:42,Firewall Rule,Dropped,exploit@malware.org,481.93,TRÁFEGO SUSPEITO,220,Double NAT,Port7.21,Port30,192.168.34.38,192.168.100.236,28133,3389.0,TCP,1,1
2025-06-05 06:12:46,Firewall Rule,Dropped,root@compromised.dev,179.96,ATAQUE AUTOMATIZADO,288,Ataque NAT,Port23.50,Port50,192.168.34.38,192.168.100.236,21657,25.0,ICMP,1,1
2025-06-05 06:12:56,Alert,Dropped,ataque@botnet.local,452.31,TENTATIVA DE EXPLOIT,423,SNAT Temporário,Port14.41,Port43,192.168.34.38,192.168.100.236,60947,3306.0,TCP,1,1
