timestamp,evento,ação,usuario,cod1,descricao_rede,cod2,nat_policy,porta_saida,porta_entrada,ip_origem,ip_destino,porta_origem,porta_destino,protocolo,flag,label
2025-03-06 14:04:19,Alert,Blocked,admin@pmg.local,264.4,TRÁFEGO SUSPEITO,123,Double NAT,Port11.58,Port40,172.16.101.135,192.168.171.111,48112,3389.0,UDP,0,1
2025-03-06 14:09:52,Firewall Rule,Dropped,root@compromised.dev,198.65,DDoS DETECTADO,83,Ataque NAT,Port38.24,Port19,172.16.101.135,192.168.98.197,29146,25.0,GRE,0,1
2025-03-06 14:08:03,Connection Attempt,Blocked,usuario@pmg.local,180.04,COMUNICAÇÃO EXTERNA,155,SNAT Temporário,Port23.1,Port26,172.16.101.135,192.168.44.132,25206,25.0,IGMP,0,1
2025-03-06 14:09:59,Connection Attempt,Allowed, ,85.2,DDoS DETECTADO,285,SNAT Temporário,Port13.30,Port1,172.16.101.135,172.27.1.76,58076,26838.0,UDP,0,1
2025-03-06 14:04:09,Firewall Rule,Blocked,exploit@malware.org,11.89,TENTATIVA DE EXPLOIT,177,Ataque NAT,Port27.16,Port49,172.16.101.135,192.168.86.224,36007,110.0,ICMP,1,1
2025-03-06 14:02:20,Firewall Rule,Blocked,admin@pmg.local,163.68,VARREDURA DE PORTAS,227,SNAT Temporário,Port20.38,Port11,172.16.101.135,172.22.73.50,2748,443.0,UDP,0,1
2025-03-06 14:01:25,Firewall Rule,Blocked,ataque@botnet.local,297.81,ACESSO INTERNET REDE DE ACESSO,295,Default SNAT IPv4,Port6.9,Port24,172.16.101.135,192.168.122.112,35565,3389.0,ICMP,1,1
2025-03-06 14:08:42,Connection Attempt,Allowed,exploit@malware.org,178.29,TENTATIVA DE EXPLOIT,181,SNAT Temporário,Port16.36,Port24,172.16.101.135,172.18.240.226,22454,25.0,UDP,0,1
2025-03-06 14:02:45,Alert,Allowed,root@compromised.dev,263.69,TRÁFEGO INTERNO,274,Default SNAT IPv4,Port28.40,Port15,172.16.101.135,192.168.150.214,9089,80.0,ESP,1,1
2025-03-06 14:05:34,Alert,Denied,usuario@pmg.local,272.29,COMUNICAÇÃO EXTERNA,182,Default SNAT IPv4,Port21.99,Port10,172.16.101.135,192.168.73.106,57133,22.0,IGMP,1,1
2025-03-06 14:00:05,Connection Attempt,Blocked,exploit@malware.org,228.46,TRÁFEGO SUSPEITO,138,Bypass,Port24.77,Port42,172.16.101.135,192.168.159.121,60178,3389.0,UDP,0,1
2025-03-06 14:09:31,Connection Attempt,Dropped,,69.19,TRÁFEGO SUSPEITO,217,Bypass,Port14.5,Port29,172.16.101.135,10.23.233.112,3592,3389.0,UDP,1,1
2025-03-06 14:08:46,Connection Attempt,Allowed,usuario@pmg.local,91.36,ATAQUE AUTOMATIZADO,119,Ataque NAT,Port25.6,Port20,172.16.101.135,10.77.211.242,4778,25.0,ICMP,0,1
2025-03-06 14:01:01,Connection Attempt,Blocked,scan@rogue.dev,291.72,VPN CORPORATIVA,244,Default SNAT IPv4,Port8.12,Port45,172.16.101.135,10.116.186.120,40634,25.0,IGMP,1,1
2025-03-06 14:01:03,Connection Attempt,Dropped,root@compromised.dev,287.42,ACESSO INTERNET REDE DE ACESSO,137,SNAT Temporário,Port27.76,Port60,172.16.101.135,192.168.127.208,12057,22.0,TCP,0,1
2025-03-06 14:05:44,Firewall Rule,Allowed,ataque@botnet.local,143.83,VARREDURA DE PORTAS,211,Bypass,Port17.32,Port12,172.16.101.135,172.31.227.82,26088,110.0,UDP,1,1
2025-03-06 14:05:02,Connection Attempt,Allowed,exploit@malware.org,51.99,DDoS DETECTADO,180,SNAT Temporário,Port35.39,Port24,172.16.101.135,192.168.212.196,23638,22.0,ESP,0,1
2025-03-06 14:03:51,Firewall Rule,Allowed,ataque@botnet.local,273.62,TRÁFEGO INTERNO,148,SNAT Temporário,Port2.64,Port36,172.16.101.135,192.168.54.89,45254,25.0,ICMP,0,1
2025-03-06 14:01:02,Firewall Rule,Blocked,,203.35,ATAQUE AUTOMATIZADO,248,Sem NAT,Port39.24,Port57,172.16.101.135,192.168.116.159,9943,3306.0,IGMP,0,1
2025-03-06 14:00:04,Alert,Blocked,scan@rogue.dev,135.7,TRÁFEGO SUSPEITO,97,Double NAT,Port26.76,Port57,172.16.101.135,192.168.87.249,31048,53.0,ESP,0,1
2025-03-06 14:06:23,Alert,Blocked,exploit@malware.org,103.21,VARREDURA DE PORTAS,179,Bypass,Port37.46,Port59,172.16.101.135,192.168.165.146,29508,25.0,ESP,0,1
2025-03-06 14:06:28,Alert,Dropped,,276.84,TRÁFEGO SUSPEITO,113,Sem NAT,Port10.57,Port37,172.16.101.135,192.168.212.196,38542,25.0,GRE,1,1
2025-03-06 14:04:13,Connection Attempt,Denied,,45.97,DDoS DETECTADO,236,Ataque NAT,Port31.50,Port43,172.16.101.135,192.168.121.203,6373,3306.0,ESP,1,1
2025-03-06 14:06:54,Firewall Rule,Blocked, ,87.32,TRÁFEGO SUSPEITO,177,Default SNAT IPv4,Port18.46,Port23,172.16.101.135,10.81.124.132,57413,443.0,GRE,1,1
2025-03-06 14:08:25,Connection Attempt,Blocked, ,134.14,TRÁFEGO SUSPEITO,73,Bypass,Port23.97,Port52,172.16.101.135,192.168.119.159,17977,25.0,UDP,0,1
2025-03-06 14:07:35,Firewall Rule,Blocked,,247.27,DDoS DETECTADO,256,Double NAT,Port12.68,Port58,172.16.101.135,10.23.233.112,59078,443.0,GRE,1,1
2025-03-06 14:07:34,Connection Attempt,Blocked,root@compromised.dev,64.5,DDoS DETECTADO,86,Ataque NAT,Port40.90,Port16,172.16.101.135,172.19.217.164,31855,45595.0,TCP,0,1
2025-03-06 14:07:30,Firewall Rule,Denied,usuario@pmg.local,25.35,VARREDURA DE PORTAS,78,Double NAT,Port22.27,Port14,172.16.101.135,172.30.136.207,23635,3306.0,ESP,1,1
2025-03-06 14:07:27,Connection Attempt,Dropped,ataque@botnet.local,160.78,VARREDURA DE PORTAS,170,SNAT Temporário,Port22.61,Port57,172.16.101.135,192.168.159.6,42589,443.0,UDP,1,1
2025-03-06 14:00:39,Firewall Rule,Dropped,,177.08,ACESSO INTERNET REDE DE ACESSO,128,SNAT Temporário,Port21.1,Port21,172.16.101.135,192.168.215.26,58677,53.0,ESP,1,1
2025-03-06 14:09:45,Alert,Allowed,root@compromised.dev,142.37,TRÁFEGO SUSPEITO,211,Sem NAT,Port19.94,Port51,172.16.101.135,192.168.54.48,18683,3389.0,ESP,0,1
2025-03-06 14:03:17,Alert,Denied,usuario@pmg.local,208.6,VARREDURA DE PORTAS,160,Double NAT,Port22.32,Port53,172.16.101.135,10.134.199.155,49724,110.0,ICMP,0,1
2025-03-06 14:00:41,Alert,Allowed,,204.53,VARREDURA DE PORTAS,66,Double NAT,Port28.91,Port25,172.16.101.135,172.22.221.210,24641,25.0,ESP,0,1
2025-03-06 14:01:59,Connection Attempt,Dropped,scan@rogue.dev,266.22,COMUNICAÇÃO EXTERNA,295,Double NAT,Port35.27,Port50,10.40.100.195,172.20.120.76,43314,5900.0,TCP,1,1
2025-03-06 14:01:03,Connection Attempt,Blocked, ,214.63,VPN CORPORATIVA,138,Ataque NAT,Port20.24,Port41,10.40.100.195,192.168.220.124,62059,3389.0,GRE,1,1
2025-03-06 14:00:47,Connection Attempt,Blocked,ataque@botnet.local,37.79,VARREDURA DE PORTAS,282,Ataque NAT,Port28.94,Port18,10.40.100.195,10.228.26.10,54383,80.0,ICMP,1,1
2025-03-06 14:08:52,Alert,Dropped,,282.16,ATAQUE AUTOMATIZADO,167,Bypass,Port38.51,Port29,10.40.100.195,172.28.133.194,35548,53.0,ESP,1,1
2025-03-06 14:05:32,Alert,Allowed,admin@pmg.local,38.4,TENTATIVA DE EXPLOIT,94,Double NAT,Port7.95,Port15,10.40.100.195,192.168.167.198,43848,22.0,ESP,0,1
2025-03-06 14:00:52,Alert,Dropped,scan@rogue.dev,47.72,TRÁFEGO INTERNO,136,Default SNAT IPv4,Port14.2,Port6,10.40.100.195,192.168.220.124,324,22.0,TCP,1,1
2025-03-06 14:01:51,Connection Attempt,Denied,,108.95,VARREDURA DE PORTAS,79,Sem NAT,Port26.19,Port38,10.40.100.195,10.254.222.130,6601,22.0,UDP,1,1
2025-03-06 14:08:54,Alert,Denied,usuario@pmg.local,115.37,ATAQUE AUTOMATIZADO,93,SNAT Temporário,Port10.89,Port48,10.40.100.195,10.172.178.160,64582,443.0,GRE,1,1
2025-03-06 14:09:12,Alert,Denied,exploit@malware.org,40.72,TRÁFEGO SUSPEITO,175,Double NAT,Port3.9,Port49,10.40.100.195,10.159.86.110,12190,3306.0,ICMP,0,1
2025-03-06 14:04:30,Firewall Rule,Dropped,,155.0,COMUNICAÇÃO EXTERNA,231,Ataque NAT,Port17.7,Port50,10.40.100.195,192.168.103.45,4818,443.0,IGMP,1,1
2025-03-06 14:02:00,Alert,Dropped,,104.85,TRÁFEGO SUSPEITO,105,Double NAT,Port27.36,Port5,10.40.100.195,10.8.144.127,20487,53.0,IGMP,0,1
2025-03-06 14:05:26,Connection Attempt,Allowed,root@compromised.dev,60.38,ATAQUE AUTOMATIZADO,273,Ataque NAT,Port12.52,Port59,10.40.100.195,10.126.61.222,20087,5900.0,UDP,1,1
2025-03-06 14:04:19,Connection Attempt,Dropped, ,120.92,TENTATIVA DE EXPLOIT,252,Sem NAT,Port1.23,Port36,10.40.100.195,192.168.21.200,59260,3389.0,ESP,1,1
2025-03-06 14:05:29,Connection Attempt,Blocked,,105.66,ATAQUE AUTOMATIZADO,121,Bypass,Port20.83,Port46,10.40.100.195,192.168.134.246,51351,5900.0,GRE,1,1
2025-03-06 14:07:11,Alert,Denied,scan@rogue.dev,60.72,COMUNICAÇÃO EXTERNA,156,Sem NAT,Port12.15,Port41,10.40.100.195,10.124.226.180,60648,3306.0,TCP,1,1
2025-03-06 14:03:14,Connection Attempt,Denied,root@compromised.dev,97.72,ACESSO INTERNET REDE DE ACESSO,95,Double NAT,Port30.76,Port19,10.40.100.195,10.215.249.239,52113,80.0,IGMP,1,1
2025-03-06 14:02:28,Alert,Denied,scan@rogue.dev,115.55,ACESSO INTERNET REDE DE ACESSO,130,SNAT Temporário,Port28.75,Port17,10.40.100.195,192.168.103.45,58255,80.0,ICMP,0,1
2025-03-06 14:06:39,Connection Attempt,Dropped,,268.74,VPN CORPORATIVA,221,Bypass,Port18.9,Port30,10.40.100.195,192.168.63.22,30764,3306.0,ESP,1,1
2025-03-06 14:08:05,Connection Attempt,Blocked,ataque@botnet.local,292.79,VARREDURA DE PORTAS,105,SNAT Temporário,Port26.82,Port17,10.40.100.195,172.20.58.209,44372,5900.0,GRE,1,1
2025-03-06 14:06:26,Connection Attempt,Blocked, ,276.48,VARREDURA DE PORTAS,285,Default SNAT IPv4,Port22.94,Port28,10.40.100.195,10.23.39.179,13752,3389.0,TCP,1,1
2025-03-06 14:05:35,Connection Attempt,Allowed,admin@pmg.local,37.96,TRÁFEGO INTERNO,178,SNAT Temporário,Port3.49,Port1,10.40.100.195,172.29.110.116,49384,5900.0,GRE,1,1
2025-03-06 14:00:57,Firewall Rule,Denied,root@compromised.dev,75.44,DDoS DETECTADO,276,SNAT Temporário,Port1.87,Port50,172.19.4.6,192.168.98.124,60641,57668.0,UDP,0,1
2025-03-06 14:06:32,Firewall Rule,Allowed,ataque@botnet.local,292.27,VPN CORPORATIVA,279,SNAT Temporário,Port13.71,Port12,172.19.4.6,192.168.36.134,64339,53.0,GRE,1,1
2025-03-06 14:09:34,Connection Attempt,Denied,exploit@malware.org,230.81,ATAQUE AUTOMATIZADO,276,Bypass,Port16.77,Port8,172.19.4.6,192.168.54.48,24526,22.0,GRE,1,1
2025-03-06 14:08:56,Firewall Rule,Denied,root@compromised.dev,44.79,VPN CORPORATIVA,286,Bypass,Port3.20,Port52,172.19.4.6,10.121.255.194,20751,3389.0,ICMP,0,1
2025-03-06 14:05:28,Firewall Rule,Dropped,ataque@botnet.local,48.04,ACESSO INTERNET REDE DE ACESSO,173,Default SNAT IPv4,Port14.20,Port28,172.19.4.6,172.22.156.59,7844,443.0,GRE,1,1
2025-03-06 14:09:13,Alert,Blocked,ataque@botnet.local,188.36,TRÁFEGO SUSPEITO,103,SNAT Temporário,Port4.90,Port11,172.19.4.6,192.168.235.226,9591,443.0,GRE,1,1
2025-03-06 14:00:01,Alert,Denied,usuario@pmg.local,251.25,TRÁFEGO INTERNO,81,Default SNAT IPv4,Port29.53,Port56,172.19.4.6,172.28.171.2,23177,22.0,ICMP,0,1
2025-03-06 14:09:57,Alert,Allowed,root@compromised.dev,131.34,TENTATIVA DE EXPLOIT,183,Ataque NAT,Port13.75,Port58,172.19.4.6,10.165.130.72,60282,443.0,ESP,1,1
2025-03-06 14:08:45,Firewall Rule,Dropped,exploit@malware.org,271.37,ATAQUE AUTOMATIZADO,142,Default SNAT IPv4,Port20.99,Port12,172.19.4.6,10.126.61.222,40901,3389.0,GRE,0,1
2025-03-06 14:07:12,Alert,Dropped,,66.53,ACESSO INTERNET REDE DE ACESSO,149,Bypass,Port3.62,Port38,172.19.4.6,10.96.172.237,47034,110.0,GRE,0,1
2025-03-06 14:06:31,Alert,Blocked,root@compromised.dev,144.16,VPN CORPORATIVA,186,Ataque NAT,Port24.41,Port33,172.19.4.6,172.30.207.85,20283,80.0,ICMP,1,1
2025-03-06 14:05:40,Connection Attempt,Denied,,181.82,TRÁFEGO SUSPEITO,189,Default SNAT IPv4,Port35.16,Port2,172.19.4.6,10.242.5.110,6695,3389.0,IGMP,0,1
2025-03-06 14:06:26,Alert,Dropped,usuario@pmg.local,74.74,DDoS DETECTADO,148,Bypass,Port15.49,Port27,172.18.237.224,172.17.191.18,9738,5900.0,UDP,0,1
2025-03-06 14:09:26,Firewall Rule,Denied,admin@pmg.local,159.03,ACESSO INTERNET REDE DE ACESSO,56,Double NAT,Port20.5,Port51,172.18.237.224,10.234.91.147,65122,33129.0,IGMP,1,1
2025-03-06 14:06:22,Firewall Rule,Blocked,usuario@pmg.local,188.15,ATAQUE AUTOMATIZADO,56,Bypass,Port20.74,Port37,172.18.237.224,192.168.54.48,19821,80.0,IGMP,0,1
2025-03-06 14:06:46,Alert,Denied,,26.51,VPN CORPORATIVA,287,Double NAT,Port37.32,Port18,172.18.237.224,172.26.65.31,57274,3389.0,TCP,1,1
2025-03-06 14:05:29,Firewall Rule,Denied,,224.83,COMUNICAÇÃO EXTERNA,90,Ataque NAT,Port31.62,Port31,172.18.237.224,192.168.162.127,30411,80.0,GRE,1,1
2025-03-06 14:05:33,Connection Attempt,Blocked,exploit@malware.org,256.67,ACESSO INTERNET REDE DE ACESSO,109,Bypass,Port35.23,Port50,172.18.237.224,172.21.64.65,57508,3306.0,TCP,1,1
2025-03-06 14:09:34,Connection Attempt,Blocked, ,47.53,TRÁFEGO INTERNO,268,Bypass,Port10.93,Port18,172.18.237.224,192.168.116.247,20490,110.0,GRE,1,1
2025-03-06 14:02:31,Connection Attempt,Allowed,usuario@pmg.local,276.26,COMUNICAÇÃO EXTERNA,187,Ataque NAT,Port19.27,Port39,172.18.237.224,172.17.63.214,12580,443.0,ESP,0,1
2025-03-06 14:09:27,Connection Attempt,Dropped,ataque@botnet.local,278.06,ACESSO INTERNET REDE DE ACESSO,271,SNAT Temporário,Port20.54,Port20,172.18.237.224,172.17.32.216,13479,3389.0,ESP,0,1
2025-03-06 14:00:01,Alert,Denied,admin@pmg.local,174.24,COMUNICAÇÃO EXTERNA,57,Bypass,Port11.33,Port58,172.18.237.224,172.31.40.204,11086,53.0,IGMP,0,1
2025-03-06 14:09:02,Alert,Blocked,usuario@pmg.local,248.87,COMUNICAÇÃO EXTERNA,121,Default SNAT IPv4,Port20.65,Port48,172.18.237.224,172.19.242.128,16944,80.0,IGMP,0,1
2025-03-06 14:02:33,Alert,Blocked,ataque@botnet.local,27.87,TENTATIVA DE EXPLOIT,150,Default SNAT IPv4,Port11.66,Port16,172.18.237.224,192.168.233.69,21908,22.0,GRE,0,1
2025-03-06 14:01:51,Alert,Allowed,usuario@pmg.local,45.3,COMUNICAÇÃO EXTERNA,108,Default SNAT IPv4,Port38.70,Port6,172.18.237.224,10.208.102.170,15687,22.0,ICMP,0,1
2025-03-06 14:06:46,Firewall Rule,Dropped,admin@pmg.local,17.43,COMUNICAÇÃO EXTERNA,221,SNAT Temporário,Port21.19,Port15,172.18.237.224,172.16.185.158,25673,25.0,ESP,1,1
2025-03-06 14:08:10,Connection Attempt,Dropped,,194.78,TRÁFEGO INTERNO,278,Ataque NAT,Port35.30,Port42,172.18.237.224,172.25.194.150,28628,80.0,ESP,1,1
2025-03-06 14:02:15,Firewall Rule,Dropped,usuario@pmg.local,177.43,TENTATIVA DE EXPLOIT,109,Bypass,Port19.68,Port11,172.18.237.224,192.168.214.156,26287,3306.0,ESP,0,1
2025-03-06 14:03:10,Connection Attempt,Blocked,exploit@malware.org,223.72,DDoS DETECTADO,273,Ataque NAT,Port8.88,Port20,172.18.237.224,172.16.91.221,31151,110.0,ESP,0,1
2025-03-06 14:05:37,Firewall Rule,Denied,admin@pmg.local,106.62,ACESSO INTERNET REDE DE ACESSO,237,Sem NAT,Port18.75,Port29,172.18.237.224,172.23.73.39,1527,21908.0,ICMP,1,1
2025-03-06 14:06:36,Connection Attempt,Denied,exploit@malware.org,43.55,VPN CORPORATIVA,282,Sem NAT,Port12.18,Port3,172.18.237.224,192.168.222.203,56453,3306.0,GRE,0,1
2025-03-06 14:00:33,Firewall Rule,Allowed,root@compromised.dev,12.6,TRÁFEGO INTERNO,287,Bypass,Port25.28,Port48,172.18.237.224,10.20.166.77,55408,53.0,GRE,0,1
2025-03-06 14:03:05,Connection Attempt,Blocked, ,227.53,TENTATIVA DE EXPLOIT,205,Default SNAT IPv4,Port38.11,Port9,172.18.237.224,172.26.217.131,64475,80.0,IGMP,1,1
2025-03-06 14:09:24,Connection Attempt,Blocked,,283.1,TENTATIVA DE EXPLOIT,176,Ataque NAT,Port39.38,Port28,172.18.237.224,10.172.178.160,8279,25.0,ESP,0,1
2025-03-06 14:03:16,Connection Attempt,Dropped,exploit@malware.org,14.1,ATAQUE AUTOMATIZADO,62,SNAT Temporário,Port39.28,Port40,10.167.65.82,10.72.62.204,32462,25.0,ICMP,0,1
2025-03-06 14:02:04,Alert,Blocked, ,18.91,COMUNICAÇÃO EXTERNA,73,Ataque NAT,Port26.32,Port53,10.167.65.82,172.23.44.227,3449,53.0,TCP,1,1
2025-03-06 14:06:28,Alert,Dropped,,242.19,TENTATIVA DE EXPLOIT,72,SNAT Temporário,Port38.75,Port40,10.167.65.82,172.19.131.130,52413,3306.0,ESP,1,1
2025-03-06 14:06:17,Connection Attempt,Blocked,scan@rogue.dev,298.69,TRÁFEGO SUSPEITO,115,Sem NAT,Port32.40,Port46,10.167.65.82,10.48.62.217,5090,5900.0,IGMP,0,1
2025-03-06 14:01:21,Connection Attempt,Blocked,ataque@botnet.local,140.22,DDoS DETECTADO,136,Ataque NAT,Port14.68,Port60,10.167.65.82,192.168.67.255,32978,3389.0,UDP,0,1
2025-03-06 14:01:15,Connection Attempt,Blocked,root@compromised.dev,83.87,ACESSO INTERNET REDE DE ACESSO,283,Default SNAT IPv4,Port11.41,Port52,10.167.65.82,172.21.194.26,14370,5900.0,GRE,1,1
2025-03-06 14:05:18,Alert,Denied,ataque@botnet.local,12.68,VPN CORPORATIVA,278,Double NAT,Port1.42,Port38,10.167.65.82,10.39.56.93,43594,16874.0,ICMP,1,1
2025-03-06 14:03:36,Firewall Rule,Blocked,,43.36,DDoS DETECTADO,262,Sem NAT,Port13.62,Port5,10.167.65.82,10.101.76.175,29404,3306.0,ESP,0,1
2025-03-06 14:07:04,Connection Attempt,Allowed,exploit@malware.org,219.65,COMUNICAÇÃO EXTERNA,98,Ataque NAT,Port8.8,Port3,10.167.65.82,192.168.4.64,38366,3389.0,GRE,0,1
2025-03-06 14:00:05,Firewall Rule,Denied,admin@pmg.local,265.1,VPN CORPORATIVA,284,Default SNAT IPv4,Port36.78,Port6,10.167.65.82,172.18.133.29,63169,443.0,GRE,1,1
2025-03-06 14:05:44,Alert,Allowed, ,192.64,VPN CORPORATIVA,271,Bypass,Port19.32,Port32,10.167.65.82,10.85.39.60,27359,5900.0,IGMP,0,1
2025-03-06 14:09:12,Alert,Denied,root@compromised.dev,88.32,ACESSO INTERNET REDE DE ACESSO,171,Default SNAT IPv4,Port40.53,Port21,10.167.65.82,10.101.24.77,20881,5900.0,ICMP,1,1
2025-03-06 14:01:38,Connection Attempt,Allowed,scan@rogue.dev,256.46,VARREDURA DE PORTAS,179,SNAT Temporário,Port27.6,Port8,10.167.65.82,172.26.192.108,37025,16184.0,ESP,0,1
2025-03-06 14:03:49,Alert,Dropped,,111.15,TENTATIVA DE EXPLOIT,96,Ataque NAT,Port12.99,Port31,10.167.65.82,10.155.173.133,64040,443.0,UDP,1,1
2025-03-06 14:03:12,Alert,Allowed,scan@rogue.dev,28.7,ACESSO INTERNET REDE DE ACESSO,238,SNAT Temporário,Port24.80,Port43,10.167.65.82,172.18.90.121,26951,53.0,ESP,0,1
2025-03-06 14:06:58,Alert,Blocked,usuario@pmg.local,207.24,COMUNICAÇÃO EXTERNA,89,Bypass,Port16.20,Port39,10.167.65.82,10.234.91.147,40343,20349.0,ICMP,0,1
2025-03-06 14:05:13,Connection Attempt,Dropped,admin@pmg.local,154.82,VPN CORPORATIVA,149,Ataque NAT,Port27.86,Port3,10.167.65.82,192.168.179.125,55126,5900.0,ICMP,1,1
2025-03-06 14:04:14,Firewall Rule,Denied,ataque@botnet.local,19.79,ATAQUE AUTOMATIZADO,283,Bypass,Port3.79,Port20,10.167.65.82,192.168.240.240,11847,110.0,UDP,0,1
2025-03-06 14:03:11,Firewall Rule,Dropped, ,288.8,ATAQUE AUTOMATIZADO,211,Double NAT,Port7.95,Port52,10.167.65.82,192.168.87.249,38031,110.0,IGMP,1,1
2025-03-06 14:05:24,Firewall Rule,Dropped,exploit@malware.org,46.47,VARREDURA DE PORTAS,144,SNAT Temporário,Port2.73,Port58,10.167.65.82,192.168.99.9,57399,22.0,GRE,0,1
2025-03-06 14:08:38,Alert,Dropped,,66.15,DDoS DETECTADO,223,Bypass,Port31.91,Port17,10.167.65.82,192.168.96.124,26667,3306.0,GRE,1,1
2025-03-06 14:08:35,Connection Attempt,Allowed,admin@pmg.local,247.32,ACESSO INTERNET REDE DE ACESSO,60,Ataque NAT,Port37.41,Port17,10.167.65.82,192.168.137.52,35514,31501.0,ICMP,1,1
2025-03-06 14:03:55,Connection Attempt,Denied,exploit@malware.org,58.96,TENTATIVA DE EXPLOIT,287,Double NAT,Port36.20,Port35,10.167.65.82,192.168.193.22,13959,53.0,IGMP,1,1
2025-03-06 14:01:34,Firewall Rule,Blocked,exploit@malware.org,132.58,TRÁFEGO INTERNO,215,Ataque NAT,Port15.98,Port21,10.167.65.82,172.27.178.250,21188,3306.0,GRE,1,1
2025-03-06 14:03:51,Alert,Allowed,,263.42,TRÁFEGO SUSPEITO,148,Ataque NAT,Port2.25,Port16,10.167.65.82,10.121.255.194,27830,5900.0,TCP,0,1
2025-03-06 14:07:42,Alert,Dropped,ataque@botnet.local,157.89,ATAQUE AUTOMATIZADO,118,Bypass,Port31.98,Port47,10.167.65.82,192.168.17.201,44312,22.0,GRE,0,1
2025-03-06 14:00:49,Alert,Blocked,ataque@botnet.local,149.23,DDoS DETECTADO,109,Sem NAT,Port19.28,Port53,10.167.65.82,192.168.0.211,45913,5900.0,TCP,0,1
2025-03-06 14:02:29,Connection Attempt,Denied,ataque@botnet.local,290.68,TRÁFEGO SUSPEITO,228,Ataque NAT,Port12.87,Port2,10.167.65.82,172.21.119.65,2868,443.0,IGMP,0,1
2025-03-06 14:06:07,Alert,Dropped,usuario@pmg.local,181.22,ATAQUE AUTOMATIZADO,180,Sem NAT,Port10.84,Port32,10.167.65.82,192.168.98.124,14599,80.0,UDP,1,1
2025-03-06 14:08:19,Connection Attempt,Dropped,root@compromised.dev,106.12,TRÁFEGO SUSPEITO,221,Bypass,Port35.55,Port38,10.167.65.82,192.168.215.26,45459,64853.0,IGMP,0,1
2025-03-06 14:02:39,Alert,Blocked,,298.54,VARREDURA DE PORTAS,271,SNAT Temporário,Port3.51,Port38,10.167.65.82,10.145.239.236,13479,3389.0,GRE,0,1
2025-03-06 14:05:40,Firewall Rule,Allowed,admin@pmg.local,11.25,VARREDURA DE PORTAS,223,SNAT Temporário,Port24.75,Port24,10.167.65.82,192.168.98.49,49005,53.0,IGMP,1,1
2025-03-06 14:04:14,Alert,Blocked,,18.62,DDoS DETECTADO,287,SNAT Temporário,Port2.83,Port18,10.167.65.82,172.18.87.203,21907,3389.0,ESP,1,1
2025-03-06 14:01:17,Alert,Allowed,,187.63,DDoS DETECTADO,264,Ataque NAT,Port22.74,Port42,10.167.65.82,172.29.77.79,5913,80.0,ESP,1,1
