timestamp,evento,ação,usuario,cod1,descricao_rede,cod2,nat_policy,porta_saida,porta_entrada,ip_origem,ip_destino,porta_origem,porta_destino,protocolo,flag,label
2025-03-06 06:00:19,Alert,Blocked,admin@pmg.local,149.07,ATAQUE AUTOMATIZADO,292,Ataque NAT,Port8.81,Port41,192.168.172.141,10.107.149.29,19225,5900.0,IGMP,0,1
2025-03-06 06:00:40,Firewall Rule,Dropped,ataque@botnet.local,83.45,TRÁFEGO INTERNO,250,Default SNAT IPv4,Port37.58,Port43,192.168.172.141,10.219.46.8,38386,3306.0,UDP,0,1
2025-03-06 06:00:26,Firewall Rule,Blocked,usuario@pmg.local,269.3,VARREDURA DE PORTAS,154,Default SNAT IPv4,Port24.96,Port59,192.168.172.141,192.168.62.229,9259,22.0,GRE,1,1
2025-03-06 06:00:01,Connection Attempt,Allowed,,184.05,TRÁFEGO SUSPEITO,219,Bypass,Port10.84,Port10,192.168.172.141,10.24.101.116,42096,25.0,GRE,1,1
2025-03-06 06:00:35,Connection Attempt,Blocked,root@compromised.dev,46.89,ACESSO INTERNET REDE DE ACESSO,130,SNAT Temporário,Port10.63,Port33,192.168.172.141,172.17.5.143,65434,80.0,GRE,0,1
2025-03-06 06:00:27,Firewall Rule,Denied, ,16.35,ATAQUE AUTOMATIZADO,282,Ataque NAT,Port40.76,Port48,192.168.172.141,192.168.198.92,3400,25.0,ESP,0,1
2025-03-06 06:00:42,Alert,Denied,,182.52,TRÁFEGO INTERNO,203,Bypass,Port17.12,Port36,192.168.172.141,192.168.62.229,25948,3306.0,TCP,1,1
2025-03-06 06:00:27,Firewall Rule,Denied,exploit@malware.org,109.74,TENTATIVA DE EXPLOIT,184,Double NAT,Port31.96,Port6,192.168.172.141,10.123.241.140,44030,22.0,TCP,0,1
2025-03-06 06:00:08,Alert,Blocked,exploit@malware.org,79.18,ATAQUE AUTOMATIZADO,185,Sem NAT,Port4.33,Port24,192.168.172.141,10.197.168.185,42511,53.0,ESP,1,1
2025-03-06 06:00:30,Alert,Blocked, ,269.42,COMUNICAÇÃO EXTERNA,68,Double NAT,Port27.66,Port20,192.168.172.141,172.30.241.214,19448,53.0,ESP,1,1
2025-03-06 06:00:17,Firewall Rule,Blocked,admin@pmg.local,124.83,ACESSO INTERNET REDE DE ACESSO,85,Bypass,Port29.33,Port29,192.168.172.141,192.168.14.108,26562,5900.0,UDP,1,1
2025-03-06 06:00:21,Alert,Blocked,,47.53,TRÁFEGO SUSPEITO,224,Sem NAT,Port38.92,Port22,192.168.172.141,192.168.14.108,17560,25.0,UDP,0,1
2025-03-06 06:00:19,Alert,Denied, ,297.97,VARREDURA DE PORTAS,254,Sem NAT,Port4.3,Port47,192.168.172.141,192.168.115.53,3944,60814.0,GRE,1,1
2025-03-06 06:00:04,Connection Attempt,Allowed,,91.48,COMUNICAÇÃO EXTERNA,284,Bypass,Port29.76,Port27,192.168.172.141,10.33.247.147,39669,110.0,IGMP,0,1
2025-03-06 06:00:58,Firewall Rule,Dropped,admin@pmg.local,31.15,VARREDURA DE PORTAS,164,Default SNAT IPv4,Port33.30,Port46,192.168.172.141,192.168.206.222,43194,25.0,UDP,1,1
2025-03-06 06:00:11,Connection Attempt,Allowed,usuario@pmg.local,231.97,VARREDURA DE PORTAS,87,SNAT Temporário,Port15.95,Port40,192.168.172.141,192.168.97.52,321,53.0,ESP,1,1
2025-03-06 06:00:39,Firewall Rule,Denied,root@compromised.dev,79.38,VARREDURA DE PORTAS,91,Sem NAT,Port2.41,Port54,192.168.200.218,10.197.168.185,30238,80.0,IGMP,0,1
2025-03-06 06:00:57,Connection Attempt,Allowed,scan@rogue.dev,28.95,ACESSO INTERNET REDE DE ACESSO,69,Default SNAT IPv4,Port35.16,Port18,192.168.200.218,10.104.189.157,27453,5900.0,TCP,1,1
2025-03-06 06:00:23,Alert,Dropped,ataque@botnet.local,60.5,TENTATIVA DE EXPLOIT,151,SNAT Temporário,Port35.60,Port15,192.168.200.218,192.168.223.173,167,53.0,ESP,0,1
2025-03-06 06:00:46,Alert,Dropped,exploit@malware.org,203.44,ATAQUE AUTOMATIZADO,79,SNAT Temporário,Port35.67,Port21,192.168.200.218,10.142.13.178,10672,110.0,IGMP,1,1
2025-03-06 06:00:59,Connection Attempt,Blocked,,208.89,TENTATIVA DE EXPLOIT,82,Sem NAT,Port32.73,Port41,192.168.200.218,172.19.49.138,23558,80.0,UDP,0,1
2025-03-06 06:00:16,Firewall Rule,Dropped,ataque@botnet.local,264.84,DDoS DETECTADO,269,Ataque NAT,Port16.90,Port5,192.168.200.218,192.168.239.219,26900,80.0,UDP,1,1
2025-03-06 06:00:29,Connection Attempt,Allowed,admin@pmg.local,236.25,ACESSO INTERNET REDE DE ACESSO,215,Ataque NAT,Port28.10,Port54,192.168.200.218,10.116.189.94,47486,25.0,ESP,0,1
2025-03-06 06:00:41,Alert,Allowed, ,115.51,DDoS DETECTADO,165,SNAT Temporário,Port36.38,Port29,192.168.200.218,10.177.126.158,60112,110.0,TCP,0,1
2025-03-06 06:00:03,Connection Attempt,Allowed,exploit@malware.org,280.41,ATAQUE AUTOMATIZADO,231,Ataque NAT,Port14.26,Port28,192.168.200.218,192.168.163.112,991,80.0,GRE,0,1
2025-03-06 06:00:03,Firewall Rule,Allowed, ,56.71,VARREDURA DE PORTAS,286,Double NAT,Port6.33,Port41,192.168.200.218,192.168.120.177,44369,3306.0,IGMP,0,1
2025-03-06 06:00:41,Firewall Rule,Dropped,admin@pmg.local,220.49,TENTATIVA DE EXPLOIT,280,Double NAT,Port31.81,Port53,192.168.200.218,192.168.247.109,8224,3389.0,GRE,1,1
2025-03-06 06:00:29,Alert,Blocked,scan@rogue.dev,173.89,TRÁFEGO INTERNO,267,Sem NAT,Port16.42,Port40,192.168.200.218,192.168.91.45,16240,25.0,ESP,1,1
2025-03-06 06:00:09,Alert,Denied,scan@rogue.dev,99.84,ATAQUE AUTOMATIZADO,290,Double NAT,Port10.71,Port18,192.168.200.218,192.168.110.93,34683,3389.0,ESP,0,1
2025-03-06 06:00:45,Firewall Rule,Denied,,220.18,DDoS DETECTADO,94,Sem NAT,Port23.9,Port60,192.168.200.218,192.168.226.47,45072,25.0,ESP,0,1
2025-03-06 06:00:34,Firewall Rule,Blocked,ataque@botnet.local,142.69,TRÁFEGO SUSPEITO,119,Sem NAT,Port7.51,Port16,192.168.200.218,172.25.250.141,10943,110.0,ICMP,1,1
2025-03-06 06:00:15,Firewall Rule,Denied,,205.0,VPN CORPORATIVA,165,Default SNAT IPv4,Port13.79,Port60,192.168.200.218,10.30.183.126,61973,3389.0,IGMP,1,1
2025-03-06 06:00:53,Alert,Allowed,exploit@malware.org,66.0,TRÁFEGO INTERNO,150,SNAT Temporário,Port30.26,Port19,192.168.200.218,10.54.69.156,40099,3389.0,TCP,1,1
2025-03-06 06:00:26,Alert,Allowed,root@compromised.dev,113.75,DDoS DETECTADO,114,Sem NAT,Port13.71,Port52,192.168.200.218,10.126.29.218,34357,110.0,GRE,1,1
2025-03-06 06:00:46,Firewall Rule,Allowed,exploit@malware.org,277.87,TRÁFEGO INTERNO,176,Double NAT,Port1.16,Port53,192.168.200.218,10.95.125.23,43722,46024.0,ICMP,1,1
2025-03-06 06:00:39,Firewall Rule,Blocked,scan@rogue.dev,183.86,COMUNICAÇÃO EXTERNA,201,Double NAT,Port22.34,Port36,192.168.200.218,172.30.11.121,22872,25.0,GRE,1,1
2025-03-06 06:00:00,Connection Attempt,Allowed,admin@pmg.local,201.29,ACESSO INTERNET REDE DE ACESSO,113,Ataque NAT,Port2.30,Port5,192.168.200.218,10.239.142.183,44828,53.0,UDP,1,1
2025-03-06 06:00:04,Connection Attempt,Denied,root@compromised.dev,105.79,DDoS DETECTADO,253,Bypass,Port36.97,Port54,192.168.200.218,192.168.211.71,59189,3306.0,GRE,1,1
2025-03-06 06:00:07,Connection Attempt,Denied,scan@rogue.dev,277.38,TENTATIVA DE EXPLOIT,295,Double NAT,Port12.54,Port29,192.168.200.218,192.168.246.145,49985,5900.0,ICMP,1,1
2025-03-06 06:00:47,Alert,Allowed,ataque@botnet.local,270.66,TENTATIVA DE EXPLOIT,258,Sem NAT,Port12.57,Port24,192.168.200.218,192.168.18.30,58380,22.0,UDP,1,1
2025-03-06 06:00:23,Alert,Denied,,111.02,VARREDURA DE PORTAS,124,Ataque NAT,Port30.80,Port25,192.168.200.218,192.168.78.32,14241,22.0,TCP,1,1
2025-03-06 06:00:24,Firewall Rule,Allowed, ,48.86,DDoS DETECTADO,158,Sem NAT,Port27.10,Port47,192.168.200.218,192.168.244.122,58814,3306.0,UDP,1,1
2025-03-06 06:00:59,Firewall Rule,Allowed,root@compromised.dev,277.32,ATAQUE AUTOMATIZADO,82,SNAT Temporário,Port29.32,Port31,192.168.200.218,192.168.183.174,13425,3389.0,IGMP,1,1
2025-03-06 06:00:39,Firewall Rule,Allowed, ,190.45,ACESSO INTERNET REDE DE ACESSO,178,Double NAT,Port15.7,Port59,192.168.200.218,172.22.226.17,38364,29290.0,TCP,1,1
2025-03-06 06:00:49,Alert,Blocked,admin@pmg.local,72.1,ACESSO INTERNET REDE DE ACESSO,90,SNAT Temporário,Port14.7,Port43,192.168.200.218,172.19.66.136,20067,80.0,TCP,0,1
2025-03-06 06:00:53,Alert,Dropped,admin@pmg.local,113.09,TRÁFEGO INTERNO,134,Ataque NAT,Port36.47,Port50,192.168.200.218,172.19.171.235,56472,53.0,ICMP,1,1
2025-03-06 06:00:17,Alert,Allowed, ,124.11,TRÁFEGO INTERNO,92,Ataque NAT,Port8.18,Port39,192.168.200.218,192.168.213.236,28178,3389.0,IGMP,1,1
2025-03-06 06:00:50,Alert,Denied,admin@pmg.local,67.66,DDoS DETECTADO,150,Ataque NAT,Port19.38,Port44,192.168.200.218,172.21.107.113,7004,110.0,UDP,1,1
2025-03-06 06:00:17,Firewall Rule,Dropped,admin@pmg.local,272.16,ATAQUE AUTOMATIZADO,110,Bypass,Port39.52,Port59,192.168.200.218,172.30.4.21,55852,26952.0,TCP,0,1
2025-03-06 06:00:46,Firewall Rule,Allowed,,235.55,TRÁFEGO INTERNO,270,Sem NAT,Port16.76,Port21,192.168.200.218,172.19.171.235,55691,22.0,ESP,1,1
2025-03-06 06:00:31,Alert,Dropped,scan@rogue.dev,276.24,TRÁFEGO INTERNO,67,Ataque NAT,Port11.75,Port44,192.168.200.218,192.168.167.178,56246,48197.0,TCP,0,1
2025-03-06 06:00:00,Alert,Allowed,,42.77,ACESSO INTERNET REDE DE ACESSO,237,Bypass,Port29.59,Port14,10.117.136.108,10.84.136.228,57598,3306.0,GRE,0,1
2025-03-06 06:00:31,Alert,Denied,,235.57,ATAQUE AUTOMATIZADO,75,Ataque NAT,Port34.96,Port46,10.117.136.108,10.40.11.124,22594,110.0,ICMP,0,1
2025-03-06 06:00:42,Connection Attempt,Dropped,scan@rogue.dev,215.02,TENTATIVA DE EXPLOIT,135,SNAT Temporário,Port32.93,Port54,10.117.136.108,172.23.68.79,30119,3389.0,ICMP,1,1
2025-03-06 06:00:56,Firewall Rule,Dropped,,187.84,TENTATIVA DE EXPLOIT,273,Double NAT,Port8.38,Port10,10.117.136.108,172.17.5.143,36969,5900.0,ESP,0,1
2025-03-06 06:00:10,Firewall Rule,Allowed,,132.08,VPN CORPORATIVA,213,Default SNAT IPv4,Port30.7,Port39,10.117.136.108,10.226.218.75,21273,25.0,TCP,1,1
2025-03-06 06:00:29,Connection Attempt,Dropped,scan@rogue.dev,69.6,ATAQUE AUTOMATIZADO,111,Ataque NAT,Port22.65,Port10,10.117.136.108,172.28.30.14,9824,38251.0,IGMP,1,1
2025-03-06 06:00:14,Alert,Allowed,,282.47,ACESSO INTERNET REDE DE ACESSO,154,Sem NAT,Port36.28,Port57,10.117.136.108,172.23.36.21,57759,5900.0,GRE,1,1
2025-03-06 06:00:23,Firewall Rule,Denied,,87.92,DDoS DETECTADO,129,Sem NAT,Port10.45,Port7,10.117.136.108,192.168.28.19,59812,25.0,TCP,1,1
2025-03-06 06:00:57,Alert,Dropped, ,100.8,VARREDURA DE PORTAS,261,Ataque NAT,Port34.54,Port56,10.117.136.108,192.168.127.196,17234,80.0,UDP,0,1
2025-03-06 06:00:57,Alert,Blocked, ,142.18,TENTATIVA DE EXPLOIT,285,Default SNAT IPv4,Port31.15,Port51,10.117.136.108,10.10.142.32,20935,5900.0,ICMP,1,1
2025-03-06 06:00:00,Alert,Dropped,,257.15,TRÁFEGO INTERNO,251,Default SNAT IPv4,Port40.96,Port56,10.117.136.108,172.30.66.210,44559,3389.0,UDP,0,1
2025-03-06 06:00:00,Firewall Rule,Dropped,ataque@botnet.local,136.84,TRÁFEGO SUSPEITO,189,Double NAT,Port34.93,Port37,10.117.136.108,172.26.25.230,2131,22.0,UDP,1,1
