IP de Origem;Qtd_Conexoes;Tempo_Segundos;Diversidade_IP_Destino;Requisicoes_por_Segundo;Qtd_Portas_Solicitadas;Blacklist
168988387;18;234.0;18;0.07692307692307693;18;0
168990474;14;106.0;14;0.1320754716981132;14;0
168992293;11;85.0;11;0.12941176470588237;11;0
168993830;12;32.0;1;0.375;12;0
169013252;15;136.0;15;0.11029411764705882;15;0
169025216;15;163.0;15;0.09202453987730061;15;0
169028053;23;80.0;1;0.2875;23;0
169030249;20;263.0;20;0.07604562737642585;20;0
169032271;19;215.0;19;0.08837209302325581;19;0
169033405;11;23.0;1;0.4782608695652174;11;0
169044551;13;83.0;13;0.1566265060240964;13;0
169044673;13;171.0;13;0.07602339181286549;13;0
169053860;9;115.0;9;0.0782608695652174;9;0
169081249;16;197.0;16;0.08121827411167512;16;0
169085473;15;187.0;15;0.08021390374331551;15;0
169089912;21;54.0;1;0.3888888888888889;21;0
169104130;16;139.0;16;0.11510791366906475;16;0
169104153;13;38.0;1;0.34210526315789475;13;0
169113105;16;44.0;1;0.36363636363636365;16;0
169115096;16;182.0;16;0.08791208791208792;16;0
169134151;17;134.0;17;0.12686567164179105;17;0
169146005;15;149.0;15;0.10067114093959731;15;0
169146962;18;140.0;18;0.12857142857142856;18;0
169175374;18;137.0;18;0.13138686131386862;18;0
169177401;11;72.0;11;0.1527777777777778;11;0
169181864;13;85.0;13;0.15294117647058825;13;0
169197117;13;36.0;1;0.3611111111111111;13;0
169201054;10;72.0;10;0.1388888888888889;10;0
169205022;10;141.0;10;0.07092198581560284;10;0
169205309;17;190.0;17;0.08947368421052632;17;0
169219177;15;28.0;1;0.5357142857142857;15;0
169220044;12;3598.0;12;0.0033351862145636463;12;0
169221786;20;218.0;20;0.09174311926605505;20;0
169236994;12;129.0;12;0.09302325581395349;12;0
169237411;12;36.0;1;0.3333333333333333;12;0
169239191;5;33.0;5;0.15151515151515152;5;0
169254742;13;90.0;13;0.14444444444444443;13;0
169256568;16;112.0;16;0.14285714285714285;16;0
169259344;15;86.0;15;0.1744186046511628;15;0
169262821;11;118.0;11;0.09322033898305085;11;0
169267960;14;96.0;14;0.14583333333333334;14;0
169270777;18;206.0;18;0.08737864077669903;18;0
169277666;14;181.0;14;0.07734806629834254;14;0
169279341;10;83.0;10;0.12048192771084337;10;0
169289166;19;157.0;19;0.12101910828025478;19;0
169294922;17;131.0;17;0.1297709923664122;17;0
169306379;9;100.0;9;0.09;9;0
169310000;18;57.0;1;0.3157894736842105;18;0
169317503;22;62.0;1;0.3548387096774194;22;0
169322087;17;142.0;17;0.11971830985915492;17;0
169322828;14;99.0;14;0.1414141414141414;14;0
169330245;10;103.0;10;0.0970873786407767;10;0
169334561;11;33.0;1;0.3333333333333333;11;0
169341032;15;164.0;15;0.09146341463414634;15;0
169346485;17;139.0;17;0.1223021582733813;17;0
169347574;13;3587.0;13;0.0036241984945637024;13;0
169352664;10;96.0;10;0.10416666666666667;10;0
169355549;20;204.0;20;0.09803921568627451;20;0
169363569;20;58.0;1;0.3448275862068966;20;0
169370983;20;3591.0;20;0.00556947925368978;20;0
169373135;17;139.0;17;0.1223021582733813;17;0
169375261;14;39.0;1;0.358974358974359;14;0
169378304;20;163.0;20;0.12269938650306748;20;0
169381836;20;61.0;1;0.32786885245901637;20;0
169383272;10;133.0;10;0.07518796992481203;10;0
169386062;18;150.0;18;0.12;18;0
169390007;20;59.0;1;0.3389830508474576;20;0
169404802;18;50.0;1;0.36;18;0
169407760;24;58.0;1;0.41379310344827586;24;0
169413207;11;103.0;11;0.10679611650485436;11;0
169413384;15;40.0;1;0.375;15;0
169422868;18;157.0;18;0.11464968152866242;18;0
169424823;15;115.0;15;0.13043478260869565;15;0
169426149;22;70.0;1;0.3142857142857143;22;0
169426863;18;135.0;18;0.13333333333333333;18;0
169429518;6;49.0;6;0.12244897959183673;6;0
169442860;10;84.0;10;0.11904761904761904;10;0
169446500;15;104.0;15;0.14423076923076922;15;0
169453684;15;129.0;15;0.11627906976744186;15;0
169461060;23;74.0;1;0.3108108108108108;23;0
169470744;15;104.0;15;0.14423076923076922;15;0
169472985;16;190.0;16;0.08421052631578947;16;0
169480354;19;211.0;19;0.09004739336492891;19;0
169492672;12;156.0;12;0.07692307692307693;12;0
169495904;18;145.0;18;0.12413793103448276;18;0
169497963;17;205.0;17;0.08292682926829269;17;0
169499199;17;189.0;17;0.08994708994708994;17;0
169506415;20;163.0;20;0.12269938650306748;20;0
169515919;19;191.0;19;0.09947643979057591;19;0
169521074;16;47.0;1;0.3404255319148936;16;0
169521336;16;146.0;16;0.1095890410958904;16;0
169525560;18;193.0;18;0.09326424870466321;18;0
169537693;17;146.0;17;0.11643835616438356;17;0
169538119;18;208.0;18;0.08653846153846154;18;0
169542249;18;210.0;18;0.08571428571428572;18;0
169544208;13;121.0;13;0.10743801652892562;13;0
169553847;13;110.0;13;0.11818181818181818;13;0
169563646;15;48.0;1;0.3125;15;0
169566707;24;73.0;1;0.3287671232876712;24;0
169566851;18;55.0;1;0.32727272727272727;18;0
169568041;14;159.0;14;0.0880503144654088;14;0
169588768;10;31.0;1;0.3225806451612903;10;0
169589012;11;32.0;1;0.34375;11;0
169595536;20;145.0;20;0.13793103448275862;20;0
169598643;11;3593.0;11;0.0030615084887280824;11;0
169599517;14;39.0;1;0.358974358974359;14;0
169602104;13;134.0;13;0.09701492537313433;13;0
169603545;20;286.0;20;0.06993006993006994;20;0
169604274;18;204.0;18;0.08823529411764706;18;0
169615739;13;99.0;13;0.13131313131313133;13;0
169616436;9;122.0;9;0.07377049180327869;9;0
169622170;20;199.0;20;0.10050251256281408;20;0
169623769;22;70.0;1;0.3142857142857143;22;0
169630223;13;37.0;1;0.35135135135135137;13;0
169639196;18;55.0;1;0.32727272727272727;18;0
169646112;14;177.0;14;0.07909604519774012;14;0
169646765;14;41.0;1;0.34146341463414637;14;0
169651157;21;50.0;1;0.42;21;0
169657035;16;122.0;16;0.13114754098360656;16;0
169659455;25;63.0;1;0.3968253968253968;25;0
169660426;14;138.0;14;0.10144927536231885;14;0
169671265;14;165.0;14;0.08484848484848485;14;0
169672581;16;47.0;1;0.3404255319148936;16;0
169686282;15;125.0;15;0.12;15;0
169696845;18;219.0;18;0.0821917808219178;18;0
169698464;7;87.0;7;0.08045977011494253;7;0
169709024;19;136.0;19;0.13970588235294118;19;0
169709272;15;184.0;15;0.08152173913043478;15;0
169710902;19;163.0;19;0.1165644171779141;19;0
169711292;10;123.0;10;0.08130081300813008;10;0
169715238;16;149.0;16;0.10738255033557047;16;0
169720489;19;216.0;19;0.08796296296296297;19;0
169722584;14;122.0;14;0.11475409836065574;14;0
169734907;23;70.0;1;0.32857142857142857;23;0
169735589;16;45.0;1;0.35555555555555557;16;0
169736823;24;77.0;1;0.3116883116883117;24;0
169749992;15;103.0;15;0.14563106796116504;15;0
169764295;22;53.0;1;0.41509433962264153;22;0
169764968;8;88.0;8;0.09090909090909091;8;0
169769928;15;3585.0;15;0.0041841004184100415;15;0
169775064;17;128.0;17;0.1328125;17;0
169776862;8;80.0;8;0.1;8;0
169778240;16;37.0;1;0.43243243243243246;16;0
169781773;15;48.0;1;0.3125;15;0
169783095;18;150.0;18;0.12;18;0
169788843;10;112.0;10;0.08928571428571429;10;0
169789735;18;48.0;1;0.375;18;0
169798423;12;34.0;1;0.35294117647058826;12;0
169799949;18;39.0;1;0.46153846153846156;18;0
169810181;14;45.0;1;0.3111111111111111;14;0
169816106;17;48.0;1;0.3541666666666667;17;0
169816246;10;109.0;10;0.09174311926605505;10;0
169816520;20;167.0;20;0.11976047904191617;20;0
169817587;21;57.0;1;0.3684210526315789;21;0
169826135;15;92.0;15;0.16304347826086957;15;0
169826365;24;74.0;1;0.32432432432432434;24;0
169827641;12;123.0;12;0.0975609756097561;12;0
169837741;12;38.0;1;0.3157894736842105;12;0
169837912;15;127.0;15;0.11811023622047244;15;0
169856414;7;89.0;7;0.07865168539325842;7;0
169868543;21;54.0;1;0.3888888888888889;21;0
169869690;12;99.0;12;0.12121212121212122;12;0
169870143;11;79.0;11;0.13924050632911392;11;0
169876382;16;39.0;1;0.41025641025641024;16;0
169879791;7;80.0;7;0.0875;7;0
169879917;25;65.0;1;0.38461538461538464;25;0
169887822;13;34.0;1;0.38235294117647056;13;0
169889878;6;44.0;6;0.13636363636363635;6;0
169891978;17;138.0;17;0.12318840579710146;17;0
169895632;12;34.0;1;0.35294117647058826;12;0
169909527;12;140.0;12;0.08571428571428572;12;0
169917769;15;181.0;15;0.08287292817679558;15;0
169928823;8;79.0;8;0.10126582278481013;8;0
169931420;21;52.0;1;0.40384615384615385;21;0
169935466;11;123.0;11;0.08943089430894309;11;0
169939659;16;146.0;16;0.1095890410958904;16;0
169940781;20;200.0;20;0.1;20;0
169945692;11;32.0;1;0.34375;11;0
169951326;19;168.0;19;0.1130952380952381;19;0
169956046;12;94.0;12;0.1276595744680851;12;0
169960184;12;109.0;12;0.11009174311926606;12;0
169960982;19;58.0;1;0.3275862068965517;19;0
169970678;19;152.0;19;0.125;19;0
169973312;14;42.0;1;0.3333333333333333;14;0
169974079;10;34.0;1;0.29411764705882354;10;0
169974276;14;112.0;14;0.125;14;0
169979156;20;161.0;20;0.12422360248447205;20;0
169979371;7;64.0;7;0.109375;7;0
169981255;12;138.0;12;0.08695652173913043;12;0
169992094;6;66.0;6;0.09090909090909091;6;0
169998948;12;91.0;12;0.13186813186813187;12;0
169999003;15;176.0;15;0.08522727272727272;15;0
169999407;6;69.0;6;0.08695652173913043;6;0
169999824;20;255.0;20;0.0784313725490196;20;0
170006001;11;39.0;1;0.28205128205128205;11;0
170014800;16;38.0;1;0.42105263157894735;16;0
170015185;13;105.0;13;0.12380952380952381;13;0
170016014;20;147.0;20;0.1360544217687075;20;0
170016119;13;126.0;13;0.10317460317460317;13;0
170023710;18;195.0;18;0.09230769230769231;18;0
170040335;18;51.0;1;0.35294117647058826;18;0
170054959;12;155.0;12;0.07741935483870968;12;0
170056767;19;49.0;1;0.3877551020408163;19;0
170059765;21;61.0;1;0.3442622950819672;21;0
170060860;14;141.0;14;0.09929078014184398;14;0
170061512;14;112.0;14;0.125;14;0
170073837;20;225.0;20;0.08888888888888889;20;0
170088901;7;56.0;7;0.125;7;0
170092118;12;93.0;12;0.12903225806451613;12;0
170103888;8;83.0;8;0.0963855421686747;8;0
170105439;14;121.0;14;0.11570247933884298;14;0
170107220;9;101.0;9;0.0891089108910891;9;0
170109972;14;96.0;14;0.14583333333333334;14;0
170111503;11;130.0;11;0.08461538461538462;11;0
170116858;18;136.0;18;0.1323529411764706;18;0
170119302;17;50.0;1;0.34;17;0
170119586;9;3582.0;9;0.002512562814070352;9;0
170119882;25;69.0;1;0.36231884057971014;25;0
170124163;14;167.0;14;0.08383233532934131;14;0
170126023;17;175.0;17;0.09714285714285714;17;0
170133976;16;173.0;16;0.09248554913294797;16;0
170142054;18;138.0;18;0.13043478260869565;18;0
170162914;11;67.0;11;0.16417910447761194;11;0
170175919;25;76.0;1;0.32894736842105265;25;0
170178964;12;134.0;12;0.08955223880597014;12;0
170180674;13;122.0;13;0.10655737704918032;13;0
170186614;17;211.0;17;0.08056872037914692;17;0
170194881;14;107.0;14;0.1308411214953271;14;0
170196533;12;84.0;12;0.14285714285714285;12;0
170197219;12;38.0;1;0.3157894736842105;12;0
170200230;23;79.0;1;0.2911392405063291;23;0
170207169;14;101.0;14;0.13861386138613863;14;0
170212740;18;215.0;18;0.08372093023255814;18;0
170213761;18;48.0;1;0.375;18;0
170216836;13;32.0;1;0.40625;13;0
170223443;11;31.0;1;0.3548387096774194;11;0
170228750;18;218.0;18;0.08256880733944955;18;0
170229435;14;117.0;14;0.11965811965811966;14;0
170236612;21;65.0;1;0.3230769230769231;21;0
170247826;6;61.0;6;0.09836065573770492;6;0
170258003;14;40.0;1;0.35;14;0
170273635;19;148.0;19;0.12837837837837837;19;0
170279977;10;25.0;1;0.4;10;0
170285025;9;119.0;9;0.07563025210084033;9;0
170285768;18;125.0;18;0.144;18;0
170295617;8;85.0;8;0.09411764705882353;8;0
170296244;10;27.0;1;0.37037037037037035;10;0
170297920;10;27.0;1;0.37037037037037035;10;0
170298331;22;65.0;1;0.3384615384615385;22;0
170301165;15;165.0;15;0.09090909090909091;15;0
170303990;19;52.0;1;0.36538461538461536;19;0
170304693;22;58.0;1;0.3793103448275862;22;0
170307508;17;45.0;1;0.37777777777777777;17;0
170309056;18;244.0;18;0.07377049180327869;18;0
170321507;14;86.0;14;0.16279069767441862;14;0
170328049;19;211.0;19;0.09004739336492891;19;0
170336930;21;60.0;1;0.35;21;0
170347859;19;158.0;19;0.12025316455696203;19;0
170354299;10;32.0;1;0.3125;10;0
170363231;22;72.0;1;0.3055555555555556;22;0
170364726;11;130.0;11;0.08461538461538462;11;0
170365276;15;45.0;1;0.3333333333333333;15;0
170371279;16;127.0;16;0.12598425196850394;16;0
170373001;5;53.0;5;0.09433962264150944;5;0
170388838;19;218.0;19;0.0871559633027523;19;0
170392704;9;86.0;9;0.10465116279069768;9;0
170393333;18;50.0;1;0.36;18;0
170396809;20;184.0;20;0.10869565217391304;20;0
170402575;10;17.0;1;0.5882352941176471;10;0
170403891;10;97.0;10;0.10309278350515463;10;0
170406043;11;120.0;11;0.09166666666666666;11;0
170410222;11;83.0;11;0.13253012048192772;11;0
170415236;14;130.0;14;0.1076923076923077;14;0
170427095;16;168.0;16;0.09523809523809523;16;0
170434666;11;29.0;1;0.3793103448275862;11;0
170438091;17;131.0;17;0.1297709923664122;17;0
170448855;12;111.0;12;0.10810810810810811;12;0
170450445;12;24.0;1;0.5;12;0
170453895;20;166.0;20;0.12048192771084337;20;0
170455563;12;35.0;1;0.34285714285714286;12;0
170469403;10;106.0;10;0.09433962264150944;10;0
170474700;25;70.0;1;0.35714285714285715;25;0
170476191;20;159.0;19;0.12578616352201258;20;0
170480695;18;159.0;18;0.11320754716981132;18;0
170482342;12;87.0;12;0.13793103448275862;12;0
170503803;15;47.0;1;0.3191489361702128;15;0
170515910;12;26.0;1;0.46153846153846156;12;0
170516779;17;43.0;1;0.3953488372093023;17;0
170517535;22;3595.0;1;0.00611961057023644;22;0
170523239;18;139.0;18;0.12949640287769784;18;0
170525704;10;73.0;10;0.136986301369863;10;0
170526061;11;90.0;11;0.12222222222222222;11;0
170532254;18;154.0;18;0.11688311688311688;18;0
170535743;18;53.0;1;0.33962264150943394;18;0
170544277;16;45.0;1;0.35555555555555557;16;0
170549008;23;65.0;1;0.35384615384615387;23;0
170551306;15;123.0;15;0.12195121951219512;15;0
170555429;12;29.0;1;0.41379310344827586;12;0
170574371;13;35.0;1;0.37142857142857144;13;0
170602647;25;83.0;1;0.30120481927710846;25;0
170607513;11;77.0;11;0.14285714285714285;11;0
170610532;10;89.0;10;0.11235955056179775;10;0
170614508;18;183.0;18;0.09836065573770492;18;0
170616243;10;74.0;10;0.13513513513513514;10;0
170623478;5;59.0;5;0.0847457627118644;5;0
170623531;10;64.0;10;0.15625;10;0
170637544;21;57.0;1;0.3684210526315789;21;0
170638569;9;97.0;9;0.09278350515463918;9;0
170640622;14;42.0;1;0.3333333333333333;14;0
170653974;22;54.0;1;0.4074074074074074;22;0
170671509;13;135.0;13;0.0962962962962963;13;0
170678121;10;104.0;10;0.09615384615384616;10;0
170678196;14;121.0;14;0.11570247933884298;14;0
170680781;18;131.0;18;0.13740458015267176;18;0
170681816;10;106.0;10;0.09433962264150944;10;0
170699388;14;46.0;1;0.30434782608695654;14;0
170708541;19;161.0;19;0.11801242236024845;19;0
170709094;10;123.0;10;0.08130081300813008;10;0
170712042;11;93.0;11;0.11827956989247312;11;0
170718180;16;176.0;16;0.09090909090909091;16;0
170718816;10;113.0;10;0.08849557522123894;10;0
170725822;11;30.0;1;0.36666666666666664;11;0
170727934;14;116.0;14;0.1206896551724138;14;0
170735181;9;118.0;9;0.07627118644067797;9;0
170742904;17;3593.0;17;0.004731422209852491;17;0
170753640;14;30.0;1;0.4666666666666667;14;0
170758620;10;24.0;1;0.4166666666666667;10;0
170761443;21;57.0;1;0.3684210526315789;21;0
170778265;14;165.0;14;0.08484848484848485;14;0
170779159;12;32.0;1;0.375;12;0
170779407;19;154.0;19;0.12337662337662338;19;0
170780895;15;177.0;15;0.0847457627118644;15;0
170781946;8;95.0;8;0.08421052631578947;8;0
170782055;10;30.0;1;0.3333333333333333;10;0
170784015;13;109.0;13;0.11926605504587157;13;0
170787717;19;3585.0;19;0.005299860529986053;19;0
170794509;8;75.0;8;0.10666666666666667;8;0
170800159;21;56.0;1;0.375;21;0
170814336;20;186.0;20;0.10752688172043011;20;0
170828629;18;235.0;18;0.07659574468085106;18;0
170831230;14;123.0;14;0.11382113821138211;14;0
170838753;19;51.0;1;0.37254901960784315;19;0
170852567;23;73.0;1;0.3150684931506849;23;0
170855015;17;177.0;17;0.096045197740113;17;0
170855797;25;67.0;1;0.373134328358209;25;0
170858493;11;110.0;11;0.1;11;0
170859292;17;240.0;17;0.07083333333333333;17;0
170859346;16;208.0;16;0.07692307692307693;16;0
170862096;15;42.0;1;0.35714285714285715;15;0
170865910;8;93.0;8;0.08602150537634409;8;0
170873204;12;98.0;12;0.12244897959183673;12;0
170892500;19;62.0;1;0.3064516129032258;19;0
170896276;19;223.0;19;0.08520179372197309;19;0
170901968;15;44.0;1;0.3409090909090909;15;0
170904101;16;123.0;16;0.13008130081300814;16;0
170904256;9;126.0;9;0.07142857142857142;9;0
170907579;17;47.0;1;0.3617021276595745;17;0
170918155;15;204.0;15;0.07352941176470588;15;0
170918843;15;114.0;15;0.13157894736842105;15;0
170932166;10;115.0;10;0.08695652173913043;10;0
170935103;16;48.0;1;0.3333333333333333;16;0
170957906;24;54.0;1;0.4444444444444444;24;0
170963864;10;23.0;1;0.43478260869565216;10;0
170968978;22;64.0;1;0.34375;22;0
170969908;12;94.0;12;0.1276595744680851;12;0
170970241;18;111.0;18;0.16216216216216217;18;0
170980501;23;68.0;1;0.3382352941176471;23;0
170996798;11;29.0;1;0.3793103448275862;11;0
170999296;16;190.0;16;0.08421052631578947;16;0
171006954;16;155.0;16;0.1032258064516129;16;0
171012880;25;75.0;1;0.3333333333333333;25;0
171015880;10;121.0;10;0.08264462809917356;10;0
171015932;23;67.0;1;0.34328358208955223;23;0
171019714;25;70.0;1;0.35714285714285715;25;0
