IP de Origem;Qtd_Conexoes;Tempo_Segundos;Diversidade_IP_Destino;Requisicoes_por_Segundo;Qtd_Portas_Solicitadas;Blacklist
178587743;4;1071;4;0.003734827264239029;4;0
178606828;4;2830;4;0.0014134275618374558;4;0
178629907;3;2913;3;0.0010298661174047373;3;0
178635312;7;2917;7;0.0023997257456290708;7;0
178645964;8;2576;8;0.003105590062111801;8;0
178674112;6;3157;6;0.0019005384859043396;6;0
178698379;11;2700;11;0.004074074074074074;11;0
178699928;6;1787;6;0.003357582540570789;6;0
178713710;7;2215;7;0.003160270880361174;7;0
178727788;5;2292;5;0.002181500872600349;5;0
178784503;5;1707;5;0.0029291154071470417;5;0
178804529;5;2343;5;0.002134016218523261;5;0
178805789;7;2248;7;0.003113879003558719;7;0
178873360;6;3339;6;0.0017969451931716084;6;0
178874316;3;841;3;0.0035671819262782403;3;0
178874764;7;2571;7;0.0027226760015558148;7;0
178895741;6;3069;6;0.0019550342130987292;6;0
178904242;3;823;3;0.0036452004860267314;3;0
178911617;3;2961;3;0.0010131712259371835;3;0
178913338;4;3110;4;0.0012861736334405145;4;0
178953695;1;0;1;0.0;1;0
178960671;3;3214;3;0.0009334163036714375;3;0
178966226;1;0;1;0.0;1;0
178968409;4;374;4;0.0106951871657754;4;0
178988880;3;1110;3;0.002702702702702703;3;0
179006876;5;1907;5;0.0026219192448872575;5;0
179012000;5;2656;5;0.0018825301204819277;5;0
179013536;4;2548;4;0.0015698587127158557;4;0
179038566;6;2801;6;0.0021420921099607284;6;0
179050382;8;2944;8;0.002717391304347826;8;0
179110805;3;955;3;0.0031413612565445027;3;0
179136387;7;2845;7;0.002460456942003515;7;0
179186078;7;3433;7;0.00203903291581707;7;0
179194627;5;3004;5;0.0016644474034620505;5;0
179259733;5;2600;4;0.0019230769230769232;5;0
179295197;5;1286;5;0.0038880248833592537;5;0
179305914;5;2849;5;0.001755001755001755;5;0
179351439;5;2273;5;0.002199736031676199;5;0
179368463;1;0;1;0.0;1;0
179377619;3;1276;3;0.0023510971786833857;3;0
179408296;6;2963;6;0.0020249746878164025;6;0
179421250;7;2136;7;0.0032771535580524347;7;0
179480068;10;2968;10;0.0033692722371967657;10;0
179480614;5;2744;5;0.0018221574344023323;5;0
179493396;6;2818;6;0.0021291696238466998;6;0
179507652;3;2356;3;0.0012733446519524619;3;0
179519594;6;2478;6;0.002421307506053269;6;0
179522379;10;2030;10;0.0049261083743842365;10;0
179524760;3;3019;3;0.0009937065253395165;3;0
179560323;6;2883;6;0.002081165452653486;6;0
179599707;6;2477;5;0.0024222850222042794;6;0
179669065;5;1945;5;0.002570694087403599;5;0
179678327;3;1800;3;0.0016666666666666668;3;0
179685829;5;1298;5;0.003852080123266564;5;0
179702980;6;2094;6;0.0028653295128939827;6;0
179710663;3;609;3;0.0049261083743842365;3;0
179754414;5;1578;5;0.0031685678073510772;5;0
179781066;6;3007;6;0.0019953441968739607;6;0
179795461;6;2227;5;0.002694207453973956;6;0
179807171;5;2802;5;0.0017844396859386152;5;0
179814683;7;2428;7;0.002883031301482702;7;0
179819307;5;3095;5;0.0016155088852988692;5;0
179864308;2;585;2;0.003418803418803419;2;0
179956282;7;2301;7;0.003042155584528466;7;0
179959179;5;2619;5;0.0019091256204658267;5;0
179972820;6;2433;6;0.002466091245376079;6;0
179999588;3;2627;3;0.0011419870574800152;3;0
180019820;4;1655;4;0.002416918429003021;4;0
180057799;5;3068;5;0.0016297262059973925;5;0
180108635;4;3102;4;0.0012894906511927789;4;0
180119481;4;2059;4;0.001942690626517727;4;0
180187151;2;1421;2;0.0014074595355383533;2;0
180194674;5;1866;5;0.0026795284030010718;5;0
180207931;6;2999;6;0.0020006668889629878;6;0
180208329;4;3092;4;0.00129366106080207;4;0
180229532;3;769;3;0.0039011703511053317;3;0
180256538;6;2929;6;0.0020484807101399795;6;0
180282351;9;2716;8;0.0033136966126656848;9;0
180286564;5;2383;5;0.00209819555182543;5;0
180289415;5;2347;5;0.0021303792074989347;5;0
180299164;4;2324;4;0.0017211703958691911;4;0
180304700;4;1621;4;0.0024676125848241827;4;0
180320876;5;1458;5;0.003429355281207133;5;0
180358343;6;2433;6;0.002466091245376079;6;0
180385970;2;6;2;0.3333333333333333;2;0
180411124;5;3194;5;0.0015654351909830933;5;0
180423200;8;1412;8;0.0056657223796034;8;0
180431617;6;1325;6;0.004528301886792453;6;0
180447884;3;1146;3;0.002617801047120419;3;0
180463846;6;1890;6;0.0031746031746031746;6;0
180470163;4;2066;4;0.001936108422071636;4;0
180504064;10;2748;10;0.00363901018922853;10;0
180507214;10;3547;10;0.00281928390188892;10;0
180544526;9;3248;9;0.002770935960591133;9;0
180550387;5;2968;5;0.0016846361185983828;5;0
180572610;3;1291;3;0.0023237800154918666;3;0
180591023;3;2074;3;0.0014464802314368371;3;0
180608304;8;2957;8;0.002705444707473791;8;0
180615459;3;2079;3;0.001443001443001443;3;0
180616215;11;3348;9;0.0032855436081242534;11;0
180618754;2;173;2;0.011560693641618497;2;0
180626120;5;2743;5;0.0018228217280349982;5;0
180683635;5;3034;5;0.0016479894528675016;5;0
180743702;3;1104;3;0.002717391304347826;3;0
180787153;3;1803;3;0.0016638935108153079;3;0
180794765;6;2964;6;0.0020242914979757085;6;0
180829277;2;623;2;0.0032102728731942215;2;0
180831344;5;3041;5;0.001644195988161789;5;0
180888243;8;3251;8;0.002460781298062135;8;0
180918894;5;2950;5;0.001694915254237288;5;0
180929174;1;0;1;0.0;1;0
180931628;5;2565;5;0.001949317738791423;5;0
180959460;5;2992;5;0.0016711229946524064;5;0
180979534;6;2094;6;0.0028653295128939827;6;0
181012630;3;867;3;0.0034602076124567475;3;0
181059468;2;1899;2;0.00105318588730911;2;0
181077582;7;2534;7;0.0027624309392265192;7;0
181124470;3;1818;3;0.0016501650165016502;3;0
181167888;5;2064;5;0.0024224806201550387;5;0
181199625;5;3232;5;0.001547029702970297;5;0
181261154;3;2601;3;0.0011534025374855825;3;0
181311970;5;702;5;0.007122507122507123;5;0
181370788;3;2205;3;0.0013605442176870747;3;0
181381294;3;806;3;0.0037220843672456576;3;0
181393241;7;2895;7;0.0024179620034542313;7;0
181396873;5;2706;5;0.0018477457501847746;5;0
181400412;5;1899;5;0.0026329647182727752;5;0
181498612;4;2136;4;0.0018726591760299626;4;0
181553394;7;1954;7;0.0035823950870010235;7;0
181564803;1;0;1;0.0;1;0
181619258;1;0;1;0.0;1;0
181625510;6;1082;6;0.005545286506469501;6;0
